2026-02-16 07:00:01,885 INFO [App]: Запуск работы «marketplace_data_service»
2026-02-16 07:00:01,889 INFO [DBClient]: Таблица purchases уже существует
2026-02-16 07:00:01,889 INFO [App]: Запуск загрузки данных за предыдущий день
2026-02-16 07:00:01,889 INFO [DailyDataLoader]: Обработка даты: 2026-02-15
2026-02-16 07:00:01,889 INFO [ApiClient]: Запрос данных с API за 2026-02-15
2026-02-16 07:00:16,166 INFO [ApiClient]: Успешно получено 8823 записей
2026-02-16 07:00:16,174 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 665848, 'gender': 'M', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 24887, 'product_id': 26303, 'quantity': 0, 'price_per_item': 2136, 'discount_per_item': 2063, 'total_price': 0}
2026-02-16 07:00:16,185 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 788463, 'gender': 'F', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 715, 'product_id': 19329, 'quantity': 0, 'price_per_item': 29230, 'discount_per_item': 28706, 'total_price': 0}
2026-02-16 07:00:16,187 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 180385, 'gender': 'M', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 2385, 'product_id': 12717, 'quantity': 0, 'price_per_item': 44937, 'discount_per_item': 20728, 'total_price': 0}
2026-02-16 07:00:16,214 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 274473, 'gender': 'F', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 70601, 'product_id': 46764, 'quantity': 0, 'price_per_item': 11174, 'discount_per_item': 4227, 'total_price': 0}
2026-02-16 07:00:16,214 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 332720, 'gender': 'F', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 37749, 'product_id': 27785, 'quantity': 0, 'price_per_item': 24882, 'discount_per_item': 18724, 'total_price': 0}
2026-02-16 07:00:16,228 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 848708, 'gender': 'F', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 1511, 'product_id': 14142, 'quantity': 0, 'price_per_item': 76870, 'discount_per_item': 35315, 'total_price': 0}
2026-02-16 07:00:16,232 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 807899, 'gender': 'F', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 4798, 'product_id': 3576, 'quantity': 0, 'price_per_item': 8858, 'discount_per_item': 1641, 'total_price': 0}
2026-02-16 07:00:16,333 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 566420, 'gender': 'M', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 72015, 'product_id': 45336, 'quantity': 0, 'price_per_item': 48165, 'discount_per_item': 35561, 'total_price': 0}
2026-02-16 07:00:16,350 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 955334, 'gender': 'M', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 70626, 'product_id': 23255, 'quantity': 0, 'price_per_item': 62750, 'discount_per_item': 41586, 'total_price': 0}
2026-02-16 07:00:16,378 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 268242, 'gender': 'F', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 64076, 'product_id': 94, 'quantity': 0, 'price_per_item': 41309, 'discount_per_item': 1256, 'total_price': 0}
2026-02-16 07:00:16,401 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 236414, 'gender': 'M', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 82823, 'product_id': 49813, 'quantity': 0, 'price_per_item': 71110, 'discount_per_item': 7775, 'total_price': 0}
2026-02-16 07:00:16,411 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 994630, 'gender': 'F', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 15473, 'product_id': 10205, 'quantity': 0, 'price_per_item': 82103, 'discount_per_item': 6496, 'total_price': 0}
2026-02-16 07:00:16,413 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 859013, 'gender': 'F', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 11607, 'product_id': 36045, 'quantity': 0, 'price_per_item': 42776, 'discount_per_item': 23405, 'total_price': 0}
2026-02-16 07:00:16,433 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 664694, 'gender': 'M', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 3611, 'product_id': 27634, 'quantity': 0, 'price_per_item': 50355, 'discount_per_item': 48432, 'total_price': 0}
2026-02-16 07:00:16,451 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 697462, 'gender': 'M', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 67855, 'product_id': 24416, 'quantity': 0, 'price_per_item': 99275, 'discount_per_item': 61644, 'total_price': 0}
2026-02-16 07:00:16,490 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 4427, 'gender': 'F', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 84256, 'product_id': 31095, 'quantity': 0, 'price_per_item': 58404, 'discount_per_item': 47607, 'total_price': 0}
2026-02-16 07:00:16,512 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 657570, 'gender': 'F', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 46784, 'product_id': 32064, 'quantity': 0, 'price_per_item': 42393, 'discount_per_item': 32463, 'total_price': 0}
2026-02-16 07:00:16,523 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 796389, 'gender': 'M', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 33419, 'product_id': 23710, 'quantity': 0, 'price_per_item': 74638, 'discount_per_item': 68132, 'total_price': 0}
2026-02-16 07:00:16,544 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 664422, 'gender': 'F', 'purchase_datetime': '2026-02-15', 'purchase_time_as_seconds_from_midnight': 29487, 'product_id': 36333, 'quantity': 0, 'price_per_item': 23828, 'discount_per_item': 19981, 'total_price': 0}
