2026-03-20 07:00:02,298 INFO [App]: Запуск работы «marketplace_data_service»
2026-03-20 07:00:02,300 INFO [DBClient]: Таблица purchases уже существует
2026-03-20 07:00:02,301 INFO [App]: Запуск загрузки данных за предыдущий день
2026-03-20 07:00:02,301 INFO [DailyDataLoader]: Обработка даты: 2026-03-19
2026-03-20 07:00:02,301 INFO [ApiClient]: Запрос данных с API за 2026-03-19
2026-03-20 07:00:11,591 INFO [ApiClient]: Успешно получено 8535 записей
2026-03-20 07:00:11,597 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 467489, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 76142, 'product_id': 39544, 'quantity': 0, 'price_per_item': 44661, 'discount_per_item': 40369, 'total_price': 0}
2026-03-20 07:00:11,615 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 406234, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 77759, 'product_id': 17339, 'quantity': 0, 'price_per_item': 85273, 'discount_per_item': 76282, 'total_price': 0}
2026-03-20 07:00:11,636 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 937440, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 48114, 'product_id': 43132, 'quantity': 0, 'price_per_item': 18633, 'discount_per_item': 12947, 'total_price': 0}
2026-03-20 07:00:11,644 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 105735, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 30336, 'product_id': 32765, 'quantity': 0, 'price_per_item': 81527, 'discount_per_item': 48821, 'total_price': 0}
2026-03-20 07:00:11,647 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 200903, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 46480, 'product_id': 5255, 'quantity': 0, 'price_per_item': 9134, 'discount_per_item': 1565, 'total_price': 0}
2026-03-20 07:00:11,647 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 289261, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 55284, 'product_id': 14203, 'quantity': 0, 'price_per_item': 55711, 'discount_per_item': 53856, 'total_price': 0}
2026-03-20 07:00:11,669 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 122879, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 53265, 'product_id': 47904, 'quantity': 0, 'price_per_item': 88750, 'discount_per_item': 41173, 'total_price': 0}
2026-03-20 07:00:11,677 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 124504, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 4859, 'product_id': 22355, 'quantity': 0, 'price_per_item': 2043, 'discount_per_item': 740, 'total_price': 0}
2026-03-20 07:00:11,723 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 365245, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 68758, 'product_id': 46158, 'quantity': 0, 'price_per_item': 89650, 'discount_per_item': 87370, 'total_price': 0}
2026-03-20 07:00:11,747 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 607165, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 50428, 'product_id': 30649, 'quantity': 0, 'price_per_item': 7499, 'discount_per_item': 4574, 'total_price': 0}
2026-03-20 07:00:11,767 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 985896, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 11868, 'product_id': 37029, 'quantity': 0, 'price_per_item': 69702, 'discount_per_item': 49867, 'total_price': 0}
2026-03-20 07:00:11,782 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 140630, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 68162, 'product_id': 31302, 'quantity': 0, 'price_per_item': 45814, 'discount_per_item': 18010, 'total_price': 0}
2026-03-20 07:00:11,786 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 72039, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 52775, 'product_id': 15083, 'quantity': 0, 'price_per_item': 40950, 'discount_per_item': 29030, 'total_price': 0}
2026-03-20 07:00:11,787 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 615201, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 50412, 'product_id': 36630, 'quantity': 0, 'price_per_item': 8990, 'discount_per_item': 8691, 'total_price': 0}
2026-03-20 07:00:11,802 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 656040, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 20740, 'product_id': 28978, 'quantity': 0, 'price_per_item': 6684, 'discount_per_item': 2789, 'total_price': 0}
2026-03-20 07:00:11,815 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 920543, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 42673, 'product_id': 34157, 'quantity': 0, 'price_per_item': 81375, 'discount_per_item': 11139, 'total_price': 0}
2026-03-20 07:00:11,835 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 412671, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 34241, 'product_id': 37532, 'quantity': 0, 'price_per_item': 47625, 'discount_per_item': 3096, 'total_price': 0}
2026-03-20 07:00:11,839 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 38101, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 11305, 'product_id': 49312, 'quantity': 0, 'price_per_item': 64284, 'discount_per_item': 14138, 'total_price': 0}
2026-03-20 07:00:11,841 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 933626, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 23826, 'product_id': 43968, 'quantity': 0, 'price_per_item': 74022, 'discount_per_item': 58757, 'total_price': 0}
2026-03-20 07:00:11,850 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 36355, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 78792, 'product_id': 22759, 'quantity': 0, 'price_per_item': 95213, 'discount_per_item': 75935, 'total_price': 0}
2026-03-20 07:00:11,850 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 483651, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 75800, 'product_id': 36725, 'quantity': 0, 'price_per_item': 29547, 'discount_per_item': 23712, 'total_price': 0}
2026-03-20 07:00:11,852 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 316615, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 15298, 'product_id': 34201, 'quantity': 0, 'price_per_item': 19148, 'discount_per_item': 12118, 'total_price': 0}
2026-03-20 07:00:11,874 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 186888, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 25143, 'product_id': 2530, 'quantity': 0, 'price_per_item': 86551, 'discount_per_item': 47987, 'total_price': 0}
2026-03-20 07:00:11,874 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 660263, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 54564, 'product_id': 34312, 'quantity': 0, 'price_per_item': 4742, 'discount_per_item': 4597, 'total_price': 0}
2026-03-20 07:00:11,875 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 172128, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 83313, 'product_id': 2765, 'quantity': 0, 'price_per_item': 83106, 'discount_per_item': 16592, 'total_price': 0}
2026-03-20 07:00:11,886 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 434293, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 66351, 'product_id': 47483, 'quantity': 0, 'price_per_item': 7800, 'discount_per_item': 2303, 'total_price': 0}
2026-03-20 07:00:11,892 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 380786, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 47312, 'product_id': 23231, 'quantity': 0, 'price_per_item': 94373, 'discount_per_item': 91823, 'total_price': 0}
2026-03-20 07:00:11,911 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 251645, 'gender': 'M', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 64168, 'product_id': 34436, 'quantity': 0, 'price_per_item': 58378, 'discount_per_item': 41306, 'total_price': 0}
2026-03-20 07:00:11,927 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 318793, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 7058, 'product_id': 33558, 'quantity': 0, 'price_per_item': 30347, 'discount_per_item': 392, 'total_price': 0}
2026-03-20 07:00:11,931 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 475538, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 74842, 'product_id': 35583, 'quantity': 0, 'price_per_item': 95673, 'discount_per_item': 68948, 'total_price': 0}
2026-03-20 07:00:11,940 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 900319, 'gender': 'F', 'purchase_datetime': '2026-03-19', 'purchase_time_as_seconds_from_midnight': 60650, 'product_id': 49195, 'quantity': 0, 'price_per_item': 36528, 'discount_per_item': 31783, 'total_price': 0}
