2026-07-11 07:00:02,551 INFO [App]: Запуск работы «marketplace_data_service»
2026-07-11 07:00:02,554 INFO [DBClient]: Таблица purchases уже существует
2026-07-11 07:00:02,554 INFO [App]: Запуск загрузки данных за предыдущий день
2026-07-11 07:00:02,554 INFO [DailyDataLoader]: Обработка даты: 2026-07-10
2026-07-11 07:00:02,554 INFO [ApiClient]: Запрос данных с API за 2026-07-10
2026-07-11 07:00:10,856 INFO [ApiClient]: Успешно получено 7877 записей
2026-07-11 07:00:10,883 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 825387, 'gender': 'F', 'purchase_datetime': '2026-07-10', 'purchase_time_as_seconds_from_midnight': 75319, 'product_id': 36063, 'quantity': 0, 'price_per_item': 47640, 'discount_per_item': 2114, 'total_price': 0}
2026-07-11 07:00:10,887 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 103034, 'gender': 'M', 'purchase_datetime': '2026-07-10', 'purchase_time_as_seconds_from_midnight': 4887, 'product_id': 33425, 'quantity': 0, 'price_per_item': 42520, 'discount_per_item': 8401, 'total_price': 0}
2026-07-11 07:00:10,889 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 175853, 'gender': 'F', 'purchase_datetime': '2026-07-10', 'purchase_time_as_seconds_from_midnight': 23561, 'product_id': 33872, 'quantity': 0, 'price_per_item': 68286, 'discount_per_item': 8540, 'total_price': 0}
2026-07-11 07:00:10,893 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 990341, 'gender': 'F', 'purchase_datetime': '2026-07-10', 'purchase_time_as_seconds_from_midnight': 53557, 'product_id': 27947, 'quantity': 0, 'price_per_item': 83303, 'discount_per_item': 43022, 'total_price': 0}
2026-07-11 07:00:10,899 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 664431, 'gender': 'F', 'purchase_datetime': '2026-07-10', 'purchase_time_as_seconds_from_midnight': 62997, 'product_id': 17807, 'quantity': 0, 'price_per_item': 69347, 'discount_per_item': 24106, 'total_price': 0}
2026-07-11 07:00:10,901 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 736438, 'gender': 'M', 'purchase_datetime': '2026-07-10', 'purchase_time_as_seconds_from_midnight': 73824, 'product_id': 49977, 'quantity': 0, 'price_per_item': 9757, 'discount_per_item': 9134, 'total_price': 0}
2026-07-11 07:00:10,944 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 648127, 'gender': 'M', 'purchase_datetime': '2026-07-10', 'purchase_time_as_seconds_from_midnight': 64565, 'product_id': 21297, 'quantity': 0, 'price_per_item': 78125, 'discount_per_item': 39429, 'total_price': 0}
2026-07-11 07:00:10,951 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 67423, 'gender': 'M', 'purchase_datetime': '2026-07-10', 'purchase_time_as_seconds_from_midnight': 76823, 'product_id': 38916, 'quantity': 0, 'price_per_item': 93072, 'discount_per_item': 39557, 'total_price': 0}
2026-07-11 07:00:10,993 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 218738, 'gender': 'M', 'purchase_datetime': '2026-07-10', 'purchase_time_as_seconds_from_midnight': 43077, 'product_id': 12071, 'quantity': 0, 'price_per_item': 72130, 'discount_per_item': 20112, 'total_price': 0}
2026-07-11 07:00:10,997 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 757315, 'gender': 'M', 'purchase_datetime': '2026-07-10', 'purchase_time_as_seconds_from_midnight': 40526, 'product_id': 19709, 'quantity': 0, 'price_per_item': 11758, 'discount_per_item': 552, 'total_price': 0}
2026-07-11 07:00:11,017 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 860159, 'gender': 'M', 'purchase_datetime': '2026-07-10', 'purchase_time_as_seconds_from_midnight': 7100, 'product_id': 30535, 'quantity': 0, 'price_per_item': 65847, 'discount_per_item': 62487, 'total_price': 0}
2026-07-11 07:00:11,024 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 195334, 'gender': 'M', 'purchase_datetime': '2026-07-10', 'purchase_time_as_seconds_from_midnight': 13193, 'product_id': 10238, 'quantity': 0, 'price_per_item': 50350, 'discount_per_item': 29280, 'total_price': 0}
