2026-06-16 07:00:03,004 INFO [App]: Запуск работы «marketplace_data_service»
2026-06-16 07:00:03,009 INFO [DBClient]: Таблица purchases уже существует
2026-06-16 07:00:03,009 INFO [App]: Запуск загрузки данных за предыдущий день
2026-06-16 07:00:03,009 INFO [DailyDataLoader]: Обработка даты: 2026-06-15
2026-06-16 07:00:03,009 INFO [ApiClient]: Запрос данных с API за 2026-06-15
2026-06-16 07:00:17,283 INFO [ApiClient]: Успешно получено 9382 записей
2026-06-16 07:00:17,287 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 275167, 'gender': 'F', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 47549, 'product_id': 8712, 'quantity': 0, 'price_per_item': 32311, 'discount_per_item': 1052, 'total_price': 0}
2026-06-16 07:00:17,300 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 872014, 'gender': 'M', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 59019, 'product_id': 6414, 'quantity': 0, 'price_per_item': 27710, 'discount_per_item': 330, 'total_price': 0}
2026-06-16 07:00:17,313 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 669028, 'gender': 'M', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 17051, 'product_id': 4592, 'quantity': 0, 'price_per_item': 63822, 'discount_per_item': 12742, 'total_price': 0}
2026-06-16 07:00:17,337 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 303305, 'gender': 'M', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 33525, 'product_id': 9186, 'quantity': 0, 'price_per_item': 7892, 'discount_per_item': 499, 'total_price': 0}
2026-06-16 07:00:17,354 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 46111, 'gender': 'M', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 62484, 'product_id': 7503, 'quantity': 0, 'price_per_item': 41100, 'discount_per_item': 24393, 'total_price': 0}
2026-06-16 07:00:17,364 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 101158, 'gender': 'M', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 72999, 'product_id': 33676, 'quantity': 0, 'price_per_item': 51978, 'discount_per_item': 3362, 'total_price': 0}
2026-06-16 07:00:17,364 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 814608, 'gender': 'M', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 45658, 'product_id': 30414, 'quantity': 0, 'price_per_item': 27615, 'discount_per_item': 24801, 'total_price': 0}
2026-06-16 07:00:17,375 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 180674, 'gender': 'F', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 61616, 'product_id': 46859, 'quantity': 0, 'price_per_item': 87616, 'discount_per_item': 50707, 'total_price': 0}
2026-06-16 07:00:17,386 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 688254, 'gender': 'F', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 13064, 'product_id': 28285, 'quantity': 0, 'price_per_item': 79133, 'discount_per_item': 40191, 'total_price': 0}
2026-06-16 07:00:17,394 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 910671, 'gender': 'F', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 55553, 'product_id': 44327, 'quantity': 0, 'price_per_item': 66133, 'discount_per_item': 11622, 'total_price': 0}
2026-06-16 07:00:17,400 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 411677, 'gender': 'F', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 30507, 'product_id': 3183, 'quantity': 0, 'price_per_item': 36251, 'discount_per_item': 31357, 'total_price': 0}
2026-06-16 07:00:17,416 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 198156, 'gender': 'M', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 53098, 'product_id': 10801, 'quantity': 0, 'price_per_item': 51066, 'discount_per_item': 38119, 'total_price': 0}
2026-06-16 07:00:17,423 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 104428, 'gender': 'F', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 13944, 'product_id': 19392, 'quantity': 0, 'price_per_item': 39434, 'discount_per_item': 4837, 'total_price': 0}
2026-06-16 07:00:17,425 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 623971, 'gender': 'F', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 25381, 'product_id': 39952, 'quantity': 0, 'price_per_item': 41683, 'discount_per_item': 11181, 'total_price': 0}
2026-06-16 07:00:17,451 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 805083, 'gender': 'M', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 3103, 'product_id': 40945, 'quantity': 0, 'price_per_item': 43084, 'discount_per_item': 10627, 'total_price': 0}
2026-06-16 07:00:17,480 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 526939, 'gender': 'M', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 1861, 'product_id': 7099, 'quantity': 0, 'price_per_item': 34863, 'discount_per_item': 8512, 'total_price': 0}
2026-06-16 07:00:17,485 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 286089, 'gender': 'M', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 26359, 'product_id': 32898, 'quantity': 0, 'price_per_item': 83526, 'discount_per_item': 74898, 'total_price': 0}
2026-06-16 07:00:17,507 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 896046, 'gender': 'F', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 8953, 'product_id': 7834, 'quantity': 0, 'price_per_item': 37661, 'discount_per_item': 13720, 'total_price': 0}
2026-06-16 07:00:17,508 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 334544, 'gender': 'F', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 73290, 'product_id': 5089, 'quantity': 0, 'price_per_item': 89855, 'discount_per_item': 43231, 'total_price': 0}
2026-06-16 07:00:17,515 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 637013, 'gender': 'F', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 67989, 'product_id': 9475, 'quantity': 0, 'price_per_item': 39372, 'discount_per_item': 33379, 'total_price': 0}
2026-06-16 07:00:17,516 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 442165, 'gender': 'F', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 73598, 'product_id': 3203, 'quantity': 0, 'price_per_item': 6520, 'discount_per_item': 5947, 'total_price': 0}
2026-06-16 07:00:17,559 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 436081, 'gender': 'F', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 2392, 'product_id': 21570, 'quantity': 0, 'price_per_item': 20786, 'discount_per_item': 14603, 'total_price': 0}
2026-06-16 07:00:17,571 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 586745, 'gender': 'M', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 437, 'product_id': 384, 'quantity': 0, 'price_per_item': 36209, 'discount_per_item': 13923, 'total_price': 0}
2026-06-16 07:00:17,595 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 411971, 'gender': 'M', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 40078, 'product_id': 1049, 'quantity': 0, 'price_per_item': 67305, 'discount_per_item': 52688, 'total_price': 0}
2026-06-16 07:00:17,597 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 906775, 'gender': 'M', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 69866, 'product_id': 38978, 'quantity': 0, 'price_per_item': 32783, 'discount_per_item': 3105, 'total_price': 0}
2026-06-16 07:00:17,644 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 6811, 'gender': 'F', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 28365, 'product_id': 19255, 'quantity': 0, 'price_per_item': 8581, 'discount_per_item': 8329, 'total_price': 0}
2026-06-16 07:00:17,673 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 761210, 'gender': 'M', 'purchase_datetime': '2026-06-15', 'purchase_time_as_seconds_from_midnight': 85738, 'product_id': 2689, 'quantity': 0, 'price_per_item': 47322, 'discount_per_item': 44632, 'total_price': 0}
