2026-05-29 07:00:01,664 INFO [App]: Запуск работы «marketplace_data_service»
2026-05-29 07:00:01,667 INFO [DBClient]: Таблица purchases уже существует
2026-05-29 07:00:01,667 INFO [App]: Запуск загрузки данных за предыдущий день
2026-05-29 07:00:01,667 INFO [DailyDataLoader]: Обработка даты: 2026-05-28
2026-05-29 07:00:01,667 INFO [ApiClient]: Запрос данных с API за 2026-05-28
2026-05-29 07:00:21,078 INFO [ApiClient]: Успешно получено 5529 записей
2026-05-29 07:00:21,084 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 361574, 'gender': 'F', 'purchase_datetime': '2026-05-28', 'purchase_time_as_seconds_from_midnight': 8176, 'product_id': 43883, 'quantity': 0, 'price_per_item': 67461, 'discount_per_item': 57953, 'total_price': 0}
2026-05-29 07:00:21,101 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 234623, 'gender': 'F', 'purchase_datetime': '2026-05-28', 'purchase_time_as_seconds_from_midnight': 44759, 'product_id': 34552, 'quantity': 0, 'price_per_item': 65350, 'discount_per_item': 34239, 'total_price': 0}
2026-05-29 07:00:21,118 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 480151, 'gender': 'M', 'purchase_datetime': '2026-05-28', 'purchase_time_as_seconds_from_midnight': 62494, 'product_id': 16125, 'quantity': 0, 'price_per_item': 81495, 'discount_per_item': 11511, 'total_price': 0}
2026-05-29 07:00:21,131 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 27208, 'gender': 'M', 'purchase_datetime': '2026-05-28', 'purchase_time_as_seconds_from_midnight': 51572, 'product_id': 41685, 'quantity': 0, 'price_per_item': 40093, 'discount_per_item': 17837, 'total_price': 0}
2026-05-29 07:00:21,136 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 738831, 'gender': 'M', 'purchase_datetime': '2026-05-28', 'purchase_time_as_seconds_from_midnight': 8890, 'product_id': 13190, 'quantity': 0, 'price_per_item': 42629, 'discount_per_item': 514, 'total_price': 0}
2026-05-29 07:00:21,164 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 225558, 'gender': 'F', 'purchase_datetime': '2026-05-28', 'purchase_time_as_seconds_from_midnight': 11828, 'product_id': 9038, 'quantity': 0, 'price_per_item': 13278, 'discount_per_item': 6115, 'total_price': 0}
2026-05-29 07:00:21,189 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 641469, 'gender': 'M', 'purchase_datetime': '2026-05-28', 'purchase_time_as_seconds_from_midnight': 12174, 'product_id': 9114, 'quantity': 0, 'price_per_item': 47444, 'discount_per_item': 36795, 'total_price': 0}
2026-05-29 07:00:21,193 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 48158, 'gender': 'F', 'purchase_datetime': '2026-05-28', 'purchase_time_as_seconds_from_midnight': 8375, 'product_id': 1957, 'quantity': 0, 'price_per_item': 97136, 'discount_per_item': 12863, 'total_price': 0}
2026-05-29 07:00:21,271 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 646628, 'gender': 'F', 'purchase_datetime': '2026-05-28', 'purchase_time_as_seconds_from_midnight': 7101, 'product_id': 32071, 'quantity': 0, 'price_per_item': 46719, 'discount_per_item': 41755, 'total_price': 0}
2026-05-29 07:00:21,294 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 387276, 'gender': 'F', 'purchase_datetime': '2026-05-28', 'purchase_time_as_seconds_from_midnight': 76703, 'product_id': 22332, 'quantity': 0, 'price_per_item': 64069, 'discount_per_item': 14311, 'total_price': 0}
2026-05-29 07:00:21,302 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 205206, 'gender': 'F', 'purchase_datetime': '2026-05-28', 'purchase_time_as_seconds_from_midnight': 55569, 'product_id': 14208, 'quantity': 0, 'price_per_item': 18140, 'discount_per_item': 14545, 'total_price': 0}
