2026-08-28 07:00:01,786 INFO [App]: Запуск работы «marketplace_data_service»
2026-08-28 07:00:01,790 INFO [DBClient]: Таблица purchases уже существует
2026-08-28 07:00:01,790 INFO [App]: Запуск загрузки данных за предыдущий день
2026-08-28 07:00:01,790 INFO [DailyDataLoader]: Обработка даты: 2026-08-27
2026-08-28 07:00:01,790 INFO [ApiClient]: Запрос данных с API за 2026-08-27
2026-08-28 07:00:26,849 INFO [ApiClient]: Успешно получено 3423 записей
2026-08-28 07:00:26,849 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 35499, 'gender': 'F', 'purchase_datetime': '2026-08-27', 'purchase_time_as_seconds_from_midnight': 83505, 'product_id': 26653, 'quantity': 0, 'price_per_item': 90371, 'discount_per_item': 20592, 'total_price': 0}
2026-08-28 07:00:26,851 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 281144, 'gender': 'M', 'purchase_datetime': '2026-08-27', 'purchase_time_as_seconds_from_midnight': 47313, 'product_id': 33778, 'quantity': 0, 'price_per_item': 54028, 'discount_per_item': 24138, 'total_price': 0}
2026-08-28 07:00:26,867 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 593621, 'gender': 'M', 'purchase_datetime': '2026-08-27', 'purchase_time_as_seconds_from_midnight': 12284, 'product_id': 30275, 'quantity': 0, 'price_per_item': 75570, 'discount_per_item': 12533, 'total_price': 0}
2026-08-28 07:00:26,873 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 506960, 'gender': 'F', 'purchase_datetime': '2026-08-27', 'purchase_time_as_seconds_from_midnight': 8493, 'product_id': 11351, 'quantity': 0, 'price_per_item': 33908, 'discount_per_item': 22686, 'total_price': 0}
2026-08-28 07:00:26,878 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 333777, 'gender': 'F', 'purchase_datetime': '2026-08-27', 'purchase_time_as_seconds_from_midnight': 30737, 'product_id': 5196, 'quantity': 0, 'price_per_item': 26224, 'discount_per_item': 14705, 'total_price': 0}
2026-08-28 07:00:26,886 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 941074, 'gender': 'F', 'purchase_datetime': '2026-08-27', 'purchase_time_as_seconds_from_midnight': 73340, 'product_id': 13940, 'quantity': 0, 'price_per_item': 10647, 'discount_per_item': 4017, 'total_price': 0}
2026-08-28 07:00:26,919 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 670026, 'gender': 'F', 'purchase_datetime': '2026-08-27', 'purchase_time_as_seconds_from_midnight': 50732, 'product_id': 22962, 'quantity': 0, 'price_per_item': 3584, 'discount_per_item': 2957, 'total_price': 0}
2026-08-28 07:00:26,923 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 232176, 'gender': 'F', 'purchase_datetime': '2026-08-27', 'purchase_time_as_seconds_from_midnight': 17533, 'product_id': 32858, 'quantity': 0, 'price_per_item': 59880, 'discount_per_item': 46470, 'total_price': 0}
2026-08-28 07:00:26,931 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 259406, 'gender': 'F', 'purchase_datetime': '2026-08-27', 'purchase_time_as_seconds_from_midnight': 81340, 'product_id': 43579, 'quantity': 0, 'price_per_item': 20814, 'discount_per_item': 7920, 'total_price': 0}
2026-08-28 07:00:26,933 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 875339, 'gender': 'F', 'purchase_datetime': '2026-08-27', 'purchase_time_as_seconds_from_midnight': 16604, 'product_id': 37880, 'quantity': 0, 'price_per_item': 80883, 'discount_per_item': 79028, 'total_price': 0}
2026-08-28 07:00:26,971 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 179996, 'gender': 'M', 'purchase_datetime': '2026-08-27', 'purchase_time_as_seconds_from_midnight': 26031, 'product_id': 35128, 'quantity': 0, 'price_per_item': 59316, 'discount_per_item': 31841, 'total_price': 0}
