2025-12-03 07:00:01,761 INFO [App]: Запуск работы «marketplace_data_service»
2025-12-03 07:00:01,765 INFO [DBClient]: Таблица purchases уже существует
2025-12-03 07:00:01,765 INFO [App]: Запуск загрузки данных за предыдущий день
2025-12-03 07:00:01,765 INFO [DailyDataLoader]: Обработка даты: 2025-12-02
2025-12-03 07:00:01,765 INFO [ApiClient]: Запрос данных с API за 2025-12-02
2025-12-03 07:00:20,104 INFO [ApiClient]: Успешно получено 3941 записей
2025-12-03 07:00:20,113 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 741450, 'gender': 'F', 'purchase_datetime': '2025-12-02', 'purchase_time_as_seconds_from_midnight': 29274, 'product_id': 6184, 'quantity': 0, 'price_per_item': 70788, 'discount_per_item': 42918, 'total_price': 0}
2025-12-03 07:00:20,121 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 951430, 'gender': 'M', 'purchase_datetime': '2025-12-02', 'purchase_time_as_seconds_from_midnight': 10622, 'product_id': 13428, 'quantity': 0, 'price_per_item': 99819, 'discount_per_item': 20813, 'total_price': 0}
2025-12-03 07:00:20,125 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 169544, 'gender': 'M', 'purchase_datetime': '2025-12-02', 'purchase_time_as_seconds_from_midnight': 2304, 'product_id': 509, 'quantity': 0, 'price_per_item': 74899, 'discount_per_item': 6574, 'total_price': 0}
2025-12-03 07:00:20,135 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 296075, 'gender': 'F', 'purchase_datetime': '2025-12-02', 'purchase_time_as_seconds_from_midnight': 683, 'product_id': 1642, 'quantity': 0, 'price_per_item': 69923, 'discount_per_item': 6258, 'total_price': 0}
2025-12-03 07:00:20,147 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 456336, 'gender': 'M', 'purchase_datetime': '2025-12-02', 'purchase_time_as_seconds_from_midnight': 50240, 'product_id': 37752, 'quantity': 0, 'price_per_item': 63172, 'discount_per_item': 50917, 'total_price': 0}
2025-12-03 07:00:20,155 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 908251, 'gender': 'M', 'purchase_datetime': '2025-12-02', 'purchase_time_as_seconds_from_midnight': 67361, 'product_id': 32598, 'quantity': 0, 'price_per_item': 73419, 'discount_per_item': 58253, 'total_price': 0}
2025-12-03 07:00:20,188 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 371694, 'gender': 'M', 'purchase_datetime': '2025-12-02', 'purchase_time_as_seconds_from_midnight': 15825, 'product_id': 1743, 'quantity': 0, 'price_per_item': 43584, 'discount_per_item': 23580, 'total_price': 0}
2025-12-03 07:00:20,192 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 869405, 'gender': 'F', 'purchase_datetime': '2025-12-02', 'purchase_time_as_seconds_from_midnight': 54162, 'product_id': 16603, 'quantity': 0, 'price_per_item': 49557, 'discount_per_item': 40746, 'total_price': 0}
2025-12-03 07:00:20,218 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 947638, 'gender': 'F', 'purchase_datetime': '2025-12-02', 'purchase_time_as_seconds_from_midnight': 20510, 'product_id': 36976, 'quantity': 0, 'price_per_item': 72620, 'discount_per_item': 28497, 'total_price': 0}
2025-12-03 07:00:20,220 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 51162, 'gender': 'M', 'purchase_datetime': '2025-12-02', 'purchase_time_as_seconds_from_midnight': 42696, 'product_id': 3071, 'quantity': 0, 'price_per_item': 41825, 'discount_per_item': 26804, 'total_price': 0}
2025-12-03 07:00:20,231 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 164566, 'gender': 'F', 'purchase_datetime': '2025-12-02', 'purchase_time_as_seconds_from_midnight': 30245, 'product_id': 23523, 'quantity': 0, 'price_per_item': 40422, 'discount_per_item': 17680, 'total_price': 0}
