2026-01-28 07:00:02,446 INFO [App]: Запуск работы «marketplace_data_service»
2026-01-28 07:00:02,450 INFO [DBClient]: Таблица purchases уже существует
2026-01-28 07:00:02,451 INFO [App]: Запуск загрузки данных за предыдущий день
2026-01-28 07:00:02,451 INFO [DailyDataLoader]: Обработка даты: 2026-01-27
2026-01-28 07:00:02,451 INFO [ApiClient]: Запрос данных с API за 2026-01-27
2026-01-28 07:00:17,591 INFO [ApiClient]: Успешно получено 2977 записей
2026-01-28 07:00:17,608 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 952032, 'gender': 'M', 'purchase_datetime': '2026-01-27', 'purchase_time_as_seconds_from_midnight': 68551, 'product_id': 42418, 'quantity': 0, 'price_per_item': 67213, 'discount_per_item': 33381, 'total_price': 0}
2026-01-28 07:00:17,616 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 451816, 'gender': 'M', 'purchase_datetime': '2026-01-27', 'purchase_time_as_seconds_from_midnight': 80149, 'product_id': 16007, 'quantity': 0, 'price_per_item': 57489, 'discount_per_item': 36983, 'total_price': 0}
2026-01-28 07:00:17,629 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 888714, 'gender': 'M', 'purchase_datetime': '2026-01-27', 'purchase_time_as_seconds_from_midnight': 16186, 'product_id': 10127, 'quantity': 0, 'price_per_item': 82115, 'discount_per_item': 40491, 'total_price': 0}
2026-01-28 07:00:17,653 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 998962, 'gender': 'F', 'purchase_datetime': '2026-01-27', 'purchase_time_as_seconds_from_midnight': 31259, 'product_id': 29321, 'quantity': 0, 'price_per_item': 13521, 'discount_per_item': 4435, 'total_price': 0}
2026-01-28 07:00:17,688 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 768243, 'gender': 'F', 'purchase_datetime': '2026-01-27', 'purchase_time_as_seconds_from_midnight': 24625, 'product_id': 10558, 'quantity': 0, 'price_per_item': 12848, 'discount_per_item': 11090, 'total_price': 0}
2026-01-28 07:00:17,708 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 371388, 'gender': 'F', 'purchase_datetime': '2026-01-27', 'purchase_time_as_seconds_from_midnight': 47397, 'product_id': 46973, 'quantity': 0, 'price_per_item': 67995, 'discount_per_item': 4394, 'total_price': 0}
2026-01-28 07:00:17,739 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 898075, 'gender': 'M', 'purchase_datetime': '2026-01-27', 'purchase_time_as_seconds_from_midnight': 41310, 'product_id': 27753, 'quantity': 0, 'price_per_item': 40016, 'discount_per_item': 37804, 'total_price': 0}
2026-01-28 07:00:17,742 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 285686, 'gender': 'M', 'purchase_datetime': '2026-01-27', 'purchase_time_as_seconds_from_midnight': 50305, 'product_id': 47247, 'quantity': 0, 'price_per_item': 8324, 'discount_per_item': 6523, 'total_price': 0}
2026-01-28 07:00:17,751 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 766873, 'gender': 'M', 'purchase_datetime': '2026-01-27', 'purchase_time_as_seconds_from_midnight': 40933, 'product_id': 28808, 'quantity': 0, 'price_per_item': 67471, 'discount_per_item': 23590, 'total_price': 0}
2026-01-28 07:00:17,751 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 371800, 'gender': 'F', 'purchase_datetime': '2026-01-27', 'purchase_time_as_seconds_from_midnight': 43451, 'product_id': 28850, 'quantity': 0, 'price_per_item': 87952, 'discount_per_item': 61749, 'total_price': 0}
2026-01-28 07:00:17,835 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 901701, 'gender': 'F', 'purchase_datetime': '2026-01-27', 'purchase_time_as_seconds_from_midnight': 84258, 'product_id': 20089, 'quantity': 0, 'price_per_item': 35186, 'discount_per_item': 25550, 'total_price': 0}
