2025-12-17 07:00:02,318 INFO [App]: Запуск работы «marketplace_data_service»
2025-12-17 07:00:02,320 INFO [DBClient]: Таблица purchases уже существует
2025-12-17 07:00:02,320 INFO [App]: Запуск загрузки данных за предыдущий день
2025-12-17 07:00:02,320 INFO [DailyDataLoader]: Обработка даты: 2025-12-16
2025-12-17 07:00:02,321 INFO [ApiClient]: Запрос данных с API за 2025-12-16
2025-12-17 07:00:36,737 INFO [ApiClient]: Успешно получено 4218 записей
2025-12-17 07:00:36,745 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 347917, 'gender': 'M', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 65428, 'product_id': 17055, 'quantity': 0, 'price_per_item': 96676, 'discount_per_item': 65974, 'total_price': 0}
2025-12-17 07:00:36,747 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 152970, 'gender': 'M', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 22150, 'product_id': 28808, 'quantity': 0, 'price_per_item': 67471, 'discount_per_item': 4193, 'total_price': 0}
2025-12-17 07:00:36,774 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 4378, 'gender': 'F', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 44702, 'product_id': 6805, 'quantity': 0, 'price_per_item': 66261, 'discount_per_item': 24459, 'total_price': 0}
2025-12-17 07:00:36,777 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 241882, 'gender': 'M', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 15293, 'product_id': 44148, 'quantity': 0, 'price_per_item': 76397, 'discount_per_item': 62002, 'total_price': 0}
2025-12-17 07:00:36,778 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 606750, 'gender': 'M', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 27715, 'product_id': 87, 'quantity': 0, 'price_per_item': 3999, 'discount_per_item': 535, 'total_price': 0}
2025-12-17 07:00:36,803 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 457566, 'gender': 'M', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 64634, 'product_id': 41332, 'quantity': 0, 'price_per_item': 17753, 'discount_per_item': 5377, 'total_price': 0}
2025-12-17 07:00:36,815 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 470800, 'gender': 'F', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 42006, 'product_id': 37398, 'quantity': 0, 'price_per_item': 18134, 'discount_per_item': 1248, 'total_price': 0}
2025-12-17 07:00:36,820 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 560827, 'gender': 'F', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 15811, 'product_id': 1905, 'quantity': 0, 'price_per_item': 99780, 'discount_per_item': 62127, 'total_price': 0}
2025-12-17 07:00:36,823 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 106741, 'gender': 'M', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 25814, 'product_id': 28598, 'quantity': 0, 'price_per_item': 32358, 'discount_per_item': 19211, 'total_price': 0}
2025-12-17 07:00:36,838 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 852523, 'gender': 'F', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 33767, 'product_id': 18269, 'quantity': 0, 'price_per_item': 21017, 'discount_per_item': 7984, 'total_price': 0}
2025-12-17 07:00:36,838 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 12178, 'gender': 'M', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 33012, 'product_id': 24017, 'quantity': 0, 'price_per_item': 79008, 'discount_per_item': 7805, 'total_price': 0}
2025-12-17 07:00:36,854 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 985702, 'gender': 'M', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 48496, 'product_id': 20594, 'quantity': 0, 'price_per_item': 90364, 'discount_per_item': 63322, 'total_price': 0}
2025-12-17 07:00:36,858 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 134115, 'gender': 'F', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 60799, 'product_id': 35353, 'quantity': 0, 'price_per_item': 12629, 'discount_per_item': 6358, 'total_price': 0}
2025-12-17 07:00:36,860 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 277210, 'gender': 'F', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 57516, 'product_id': 19284, 'quantity': 0, 'price_per_item': 18089, 'discount_per_item': 1404, 'total_price': 0}
2025-12-17 07:00:36,873 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 442095, 'gender': 'M', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 9023, 'product_id': 922, 'quantity': 0, 'price_per_item': 97461, 'discount_per_item': 57059, 'total_price': 0}
2025-12-17 07:00:36,878 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 318216, 'gender': 'M', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 52949, 'product_id': 10009, 'quantity': 0, 'price_per_item': 23300, 'discount_per_item': 22129, 'total_price': 0}
2025-12-17 07:00:36,883 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 124043, 'gender': 'F', 'purchase_datetime': '2025-12-16', 'purchase_time_as_seconds_from_midnight': 24575, 'product_id': 32142, 'quantity': 0, 'price_per_item': 71713, 'discount_per_item': 53351, 'total_price': 0}
