2025-09-28 07:00:01,848 INFO [App]: Запуск работы «marketplace_data_service»
2025-09-28 07:00:01,852 INFO [DBClient]: Таблица purchases уже существует
2025-09-28 07:00:01,852 INFO [App]: Запуск загрузки данных за предыдущий день
2025-09-28 07:00:01,852 INFO [DailyDataLoader]: Обработка даты: 2025-09-27
2025-09-28 07:00:01,852 INFO [ApiClient]: Запрос данных с API за 2025-09-27
2025-09-28 07:00:17,941 INFO [ApiClient]: Успешно получено 9167 записей
2025-09-28 07:00:17,955 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 954835, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 11560, 'product_id': 16328, 'quantity': 0, 'price_per_item': 15733, 'discount_per_item': 7168, 'total_price': 0}
2025-09-28 07:00:17,982 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 615225, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 71579, 'product_id': 48664, 'quantity': 0, 'price_per_item': 47671, 'discount_per_item': 33332, 'total_price': 0}
2025-09-28 07:00:17,986 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 728102, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 38748, 'product_id': 37530, 'quantity': 0, 'price_per_item': 57997, 'discount_per_item': 33650, 'total_price': 0}
2025-09-28 07:00:18,007 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 687564, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 72665, 'product_id': 30312, 'quantity': 0, 'price_per_item': 73335, 'discount_per_item': 64494, 'total_price': 0}
2025-09-28 07:00:18,019 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 27662, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 83203, 'product_id': 25299, 'quantity': 0, 'price_per_item': 18719, 'discount_per_item': 15695, 'total_price': 0}
2025-09-28 07:00:18,048 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 188094, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 34922, 'product_id': 48566, 'quantity': 0, 'price_per_item': 34183, 'discount_per_item': 20701, 'total_price': 0}
2025-09-28 07:00:18,051 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 467871, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 76231, 'product_id': 20617, 'quantity': 0, 'price_per_item': 56482, 'discount_per_item': 43855, 'total_price': 0}
2025-09-28 07:00:18,054 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 680988, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 62000, 'product_id': 25846, 'quantity': 0, 'price_per_item': 14725, 'discount_per_item': 11265, 'total_price': 0}
2025-09-28 07:00:18,080 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 622617, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 12034, 'product_id': 18949, 'quantity': 0, 'price_per_item': 43706, 'discount_per_item': 28415, 'total_price': 0}
2025-09-28 07:00:18,092 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 885439, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 3381, 'product_id': 41233, 'quantity': 0, 'price_per_item': 94772, 'discount_per_item': 11190, 'total_price': 0}
2025-09-28 07:00:18,115 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 310741, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 40057, 'product_id': 31039, 'quantity': 0, 'price_per_item': 26782, 'discount_per_item': 8882, 'total_price': 0}
2025-09-28 07:00:18,133 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 745516, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 67560, 'product_id': 25574, 'quantity': 0, 'price_per_item': 72953, 'discount_per_item': 38937, 'total_price': 0}
2025-09-28 07:00:18,166 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 39257, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 18891, 'product_id': 31834, 'quantity': 0, 'price_per_item': 97513, 'discount_per_item': 22479, 'total_price': 0}
2025-09-28 07:00:18,174 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 104913, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 21267, 'product_id': 36164, 'quantity': 0, 'price_per_item': 57537, 'discount_per_item': 11913, 'total_price': 0}
2025-09-28 07:00:18,229 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 280918, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 12644, 'product_id': 42212, 'quantity': 0, 'price_per_item': 74919, 'discount_per_item': 65736, 'total_price': 0}
2025-09-28 07:00:18,232 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 285139, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 7361, 'product_id': 45818, 'quantity': 0, 'price_per_item': 26308, 'discount_per_item': 7888, 'total_price': 0}
2025-09-28 07:00:18,234 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 421835, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 41660, 'product_id': 12609, 'quantity': 0, 'price_per_item': 64856, 'discount_per_item': 9360, 'total_price': 0}
2025-09-28 07:00:18,244 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 262210, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 67658, 'product_id': 6669, 'quantity': 0, 'price_per_item': 19172, 'discount_per_item': 3896, 'total_price': 0}
2025-09-28 07:00:18,278 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 28841, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 58269, 'product_id': 37231, 'quantity': 0, 'price_per_item': 53207, 'discount_per_item': 18531, 'total_price': 0}
2025-09-28 07:00:18,284 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 857673, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 59677, 'product_id': 16567, 'quantity': 0, 'price_per_item': 57733, 'discount_per_item': 44411, 'total_price': 0}
2025-09-28 07:00:18,298 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 13973, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 78892, 'product_id': 47588, 'quantity': 0, 'price_per_item': 38476, 'discount_per_item': 7887, 'total_price': 0}
2025-09-28 07:00:18,313 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 23064, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 7223, 'product_id': 16819, 'quantity': 0, 'price_per_item': 60822, 'discount_per_item': 20572, 'total_price': 0}
2025-09-28 07:00:18,320 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 549161, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 4082, 'product_id': 23123, 'quantity': 0, 'price_per_item': 98084, 'discount_per_item': 88252, 'total_price': 0}
2025-09-28 07:00:18,355 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 870672, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 15290, 'product_id': 8577, 'quantity': 0, 'price_per_item': 46079, 'discount_per_item': 42861, 'total_price': 0}
2025-09-28 07:00:18,374 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 394414, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 41893, 'product_id': 8271, 'quantity': 0, 'price_per_item': 11133, 'discount_per_item': 10130, 'total_price': 0}
2025-09-28 07:00:18,377 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 50669, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 19556, 'product_id': 22651, 'quantity': 0, 'price_per_item': 93064, 'discount_per_item': 16746, 'total_price': 0}
2025-09-28 07:00:18,377 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 113889, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 6264, 'product_id': 46861, 'quantity': 0, 'price_per_item': 90107, 'discount_per_item': 13019, 'total_price': 0}
2025-09-28 07:00:18,379 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 547483, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 49487, 'product_id': 20399, 'quantity': 0, 'price_per_item': 19677, 'discount_per_item': 16465, 'total_price': 0}
2025-09-28 07:00:18,390 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 972441, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 72459, 'product_id': 33040, 'quantity': 0, 'price_per_item': 74122, 'discount_per_item': 37835, 'total_price': 0}
2025-09-28 07:00:18,402 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 639350, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 37244, 'product_id': 37790, 'quantity': 0, 'price_per_item': 41315, 'discount_per_item': 10925, 'total_price': 0}
2025-09-28 07:00:18,405 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 884579, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 71576, 'product_id': 13737, 'quantity': 0, 'price_per_item': 72247, 'discount_per_item': 28359, 'total_price': 0}
2025-09-28 07:00:18,411 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 703813, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 59437, 'product_id': 40190, 'quantity': 0, 'price_per_item': 52695, 'discount_per_item': 42987, 'total_price': 0}
2025-09-28 07:00:18,413 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 983432, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 33424, 'product_id': 40230, 'quantity': 0, 'price_per_item': 8297, 'discount_per_item': 1951, 'total_price': 0}
2025-09-28 07:00:18,444 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 282559, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 2157, 'product_id': 40416, 'quantity': 0, 'price_per_item': 41733, 'discount_per_item': 11683, 'total_price': 0}
2025-09-28 07:00:18,445 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 660741, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 20595, 'product_id': 25716, 'quantity': 0, 'price_per_item': 19078, 'discount_per_item': 7757, 'total_price': 0}
2025-09-28 07:00:18,460 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 45634, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 49358, 'product_id': 46106, 'quantity': 0, 'price_per_item': 50322, 'discount_per_item': 17482, 'total_price': 0}
2025-09-28 07:00:18,466 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 615216, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 45601, 'product_id': 85, 'quantity': 0, 'price_per_item': 34354, 'discount_per_item': 27479, 'total_price': 0}
2025-09-28 07:00:18,475 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 884691, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 86079, 'product_id': 24667, 'quantity': 0, 'price_per_item': 38047, 'discount_per_item': 12609, 'total_price': 0}
2025-09-28 07:00:18,480 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 465107, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 62423, 'product_id': 14722, 'quantity': 0, 'price_per_item': 69525, 'discount_per_item': 42087, 'total_price': 0}
2025-09-28 07:00:18,501 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 361315, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 31167, 'product_id': 48927, 'quantity': 0, 'price_per_item': 72802, 'discount_per_item': 7838, 'total_price': 0}
2025-09-28 07:00:18,519 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 950362, 'gender': 'F', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 62119, 'product_id': 42196, 'quantity': 0, 'price_per_item': 80482, 'discount_per_item': 40014, 'total_price': 0}
2025-09-28 07:00:18,539 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 360438, 'gender': 'M', 'purchase_datetime': '2025-09-27', 'purchase_time_as_seconds_from_midnight': 19138, 'product_id': 27877, 'quantity': 0, 'price_per_item': 79902, 'discount_per_item': 65006, 'total_price': 0}
