2026-05-22 07:00:02,125 INFO [App]: Запуск работы «marketplace_data_service»
2026-05-22 07:00:02,130 INFO [DBClient]: Таблица purchases уже существует
2026-05-22 07:00:02,130 INFO [App]: Запуск загрузки данных за предыдущий день
2026-05-22 07:00:02,130 INFO [DailyDataLoader]: Обработка даты: 2026-05-21
2026-05-22 07:00:02,130 INFO [ApiClient]: Запрос данных с API за 2026-05-21
2026-05-22 07:00:13,431 INFO [ApiClient]: Успешно получено 8945 записей
2026-05-22 07:00:13,455 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 688143, 'gender': 'F', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 8601, 'product_id': 9382, 'quantity': 0, 'price_per_item': 10514, 'discount_per_item': 4420, 'total_price': 0}
2026-05-22 07:00:13,466 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 286204, 'gender': 'F', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 56554, 'product_id': 36717, 'quantity': 0, 'price_per_item': 76056, 'discount_per_item': 32220, 'total_price': 0}
2026-05-22 07:00:13,493 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 629076, 'gender': 'F', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 52510, 'product_id': 32599, 'quantity': 0, 'price_per_item': 58293, 'discount_per_item': 3380, 'total_price': 0}
2026-05-22 07:00:13,504 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 926010, 'gender': 'F', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 49822, 'product_id': 21341, 'quantity': 0, 'price_per_item': 76606, 'discount_per_item': 59532, 'total_price': 0}
2026-05-22 07:00:13,513 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 681444, 'gender': 'M', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 17387, 'product_id': 47011, 'quantity': 0, 'price_per_item': 90193, 'discount_per_item': 21669, 'total_price': 0}
2026-05-22 07:00:13,519 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 426117, 'gender': 'M', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 29738, 'product_id': 38434, 'quantity': 0, 'price_per_item': 13047, 'discount_per_item': 8139, 'total_price': 0}
2026-05-22 07:00:13,540 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 777305, 'gender': 'M', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 4916, 'product_id': 21693, 'quantity': 0, 'price_per_item': 48094, 'discount_per_item': 15759, 'total_price': 0}
2026-05-22 07:00:13,545 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 28352, 'gender': 'M', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 65755, 'product_id': 10032, 'quantity': 0, 'price_per_item': 61635, 'discount_per_item': 58451, 'total_price': 0}
2026-05-22 07:00:13,550 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 398323, 'gender': 'M', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 1768, 'product_id': 37206, 'quantity': 0, 'price_per_item': 60010, 'discount_per_item': 11470, 'total_price': 0}
2026-05-22 07:00:13,553 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 879147, 'gender': 'F', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 62338, 'product_id': 3065, 'quantity': 0, 'price_per_item': 77719, 'discount_per_item': 13013, 'total_price': 0}
2026-05-22 07:00:13,563 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 250031, 'gender': 'F', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 4838, 'product_id': 24168, 'quantity': 0, 'price_per_item': 94052, 'discount_per_item': 15567, 'total_price': 0}
2026-05-22 07:00:13,591 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 778519, 'gender': 'F', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 38085, 'product_id': 8860, 'quantity': 0, 'price_per_item': 19958, 'discount_per_item': 12411, 'total_price': 0}
2026-05-22 07:00:13,594 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 987858, 'gender': 'F', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 86263, 'product_id': 674, 'quantity': 0, 'price_per_item': 58203, 'discount_per_item': 31056, 'total_price': 0}
2026-05-22 07:00:13,633 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 133167, 'gender': 'F', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 60598, 'product_id': 18464, 'quantity': 0, 'price_per_item': 26395, 'discount_per_item': 1263, 'total_price': 0}
2026-05-22 07:00:13,655 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 687669, 'gender': 'M', 'purchase_datetime': '2026-05-21', 'purchase_time_as_seconds_from_midnight': 30783, 'product_id': 21180, 'quantity': 0, 'price_per_item': 11010, 'discount_per_item': 4452, 'total_price': 0}
