2026-09-24 07:00:02,337 INFO [App]: Запуск работы «marketplace_data_service»
2026-09-24 07:00:02,343 INFO [DBClient]: Таблица purchases уже существует
2026-09-24 07:00:02,344 INFO [App]: Запуск загрузки данных за предыдущий день
2026-09-24 07:00:02,344 INFO [DailyDataLoader]: Обработка даты: 2026-09-23
2026-09-24 07:00:02,344 INFO [ApiClient]: Запрос данных с API за 2026-09-23
2026-09-24 07:00:43,708 INFO [ApiClient]: Успешно получено 4409 записей
2026-09-24 07:00:43,713 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 171181, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 63761, 'product_id': 45457, 'quantity': 0, 'price_per_item': 31400, 'discount_per_item': 1355, 'total_price': 0}
2026-09-24 07:00:43,820 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 274790, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 42055, 'product_id': 22504, 'quantity': 0, 'price_per_item': 55698, 'discount_per_item': 28705, 'total_price': 0}
2026-09-24 07:00:43,820 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 935287, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 42222, 'product_id': 28351, 'quantity': 0, 'price_per_item': 75488, 'discount_per_item': 44702, 'total_price': 0}
2026-09-24 07:00:43,823 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 610545, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 25406, 'product_id': 14146, 'quantity': 0, 'price_per_item': 91333, 'discount_per_item': 81146, 'total_price': 0}
2026-09-24 07:00:43,849 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 990730, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 32187, 'product_id': 13074, 'quantity': 0, 'price_per_item': 35738, 'discount_per_item': 28282, 'total_price': 0}
2026-09-24 07:00:43,903 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 298696, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 6038, 'product_id': 24241, 'quantity': 0, 'price_per_item': 91157, 'discount_per_item': 34242, 'total_price': 0}
2026-09-24 07:00:43,908 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 492850, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 43839, 'product_id': 17924, 'quantity': 0, 'price_per_item': 18434, 'discount_per_item': 14795, 'total_price': 0}
2026-09-24 07:00:44,003 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 540476, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 29451, 'product_id': 20961, 'quantity': 0, 'price_per_item': 80770, 'discount_per_item': 68405, 'total_price': 0}
2026-09-24 07:00:44,032 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 166425, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 86121, 'product_id': 13884, 'quantity': 0, 'price_per_item': 82819, 'discount_per_item': 25750, 'total_price': 0}
2026-09-24 07:00:44,090 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 226195, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 76042, 'product_id': 5563, 'quantity': 0, 'price_per_item': 78474, 'discount_per_item': 7955, 'total_price': 0}
2026-09-24 07:00:44,091 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 37205, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 46464, 'product_id': 45405, 'quantity': 0, 'price_per_item': 15503, 'discount_per_item': 10480, 'total_price': 0}
2026-09-24 07:00:44,091 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 985224, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 7767, 'product_id': 2260, 'quantity': 0, 'price_per_item': 94085, 'discount_per_item': 8648, 'total_price': 0}
2026-09-24 07:00:44,092 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 502880, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 84367, 'product_id': 10621, 'quantity': 0, 'price_per_item': 20975, 'discount_per_item': 1440, 'total_price': 0}
2026-09-24 07:00:44,174 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 885868, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 71790, 'product_id': 23686, 'quantity': 0, 'price_per_item': 6532, 'discount_per_item': 2110, 'total_price': 0}
2026-09-24 07:00:44,182 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 620457, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 28693, 'product_id': 206, 'quantity': 0, 'price_per_item': 26783, 'discount_per_item': 6564, 'total_price': 0}
2026-09-24 07:00:44,199 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 26122, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 25651, 'product_id': 26543, 'quantity': 0, 'price_per_item': 92391, 'discount_per_item': 5206, 'total_price': 0}
2026-09-24 07:00:44,217 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 328817, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 56461, 'product_id': 40153, 'quantity': 0, 'price_per_item': 64485, 'discount_per_item': 58018, 'total_price': 0}
2026-09-24 07:00:44,267 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 329456, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 1104, 'product_id': 21262, 'quantity': 0, 'price_per_item': 73288, 'discount_per_item': 19438, 'total_price': 0}
2026-09-24 07:00:44,278 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 950090, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 7346, 'product_id': 47531, 'quantity': 0, 'price_per_item': 53513, 'discount_per_item': 6941, 'total_price': 0}
2026-09-24 07:00:44,288 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 241577, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 82548, 'product_id': 13132, 'quantity': 0, 'price_per_item': 85306, 'discount_per_item': 46154, 'total_price': 0}
2026-09-24 07:00:44,343 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 735372, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 20423, 'product_id': 2959, 'quantity': 0, 'price_per_item': 93925, 'discount_per_item': 9395, 'total_price': 0}
2026-09-24 07:00:44,357 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 895105, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 62421, 'product_id': 10119, 'quantity': 0, 'price_per_item': 47695, 'discount_per_item': 8562, 'total_price': 0}
2026-09-24 07:00:44,374 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 828577, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 64115, 'product_id': 34661, 'quantity': 0, 'price_per_item': 71801, 'discount_per_item': 16962, 'total_price': 0}
2026-09-24 07:00:44,407 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 194999, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 14115, 'product_id': 48890, 'quantity': 0, 'price_per_item': 14016, 'discount_per_item': 2721, 'total_price': 0}
2026-09-24 07:00:44,434 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 536111, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 54614, 'product_id': 11234, 'quantity': 0, 'price_per_item': 95492, 'discount_per_item': 33680, 'total_price': 0}
2026-09-24 07:00:44,469 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 31247, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 35610, 'product_id': 14004, 'quantity': 0, 'price_per_item': 74422, 'discount_per_item': 4218, 'total_price': 0}
2026-09-24 07:00:44,479 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 591170, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 49359, 'product_id': 31123, 'quantity': 0, 'price_per_item': 86487, 'discount_per_item': 65221, 'total_price': 0}
2026-09-24 07:00:44,508 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 523807, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 28996, 'product_id': 22159, 'quantity': 0, 'price_per_item': 61137, 'discount_per_item': 53977, 'total_price': 0}
2026-09-24 07:00:44,526 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 660406, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 6647, 'product_id': 46849, 'quantity': 0, 'price_per_item': 88081, 'discount_per_item': 8762, 'total_price': 0}
2026-09-24 07:00:44,550 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 150946, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 14016, 'product_id': 5875, 'quantity': 0, 'price_per_item': 11832, 'discount_per_item': 6484, 'total_price': 0}
2026-09-24 07:00:44,620 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 684597, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 72648, 'product_id': 22053, 'quantity': 0, 'price_per_item': 54039, 'discount_per_item': 51456, 'total_price': 0}
2026-09-24 07:00:44,683 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 329884, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 60471, 'product_id': 9730, 'quantity': 0, 'price_per_item': 49539, 'discount_per_item': 18248, 'total_price': 0}
2026-09-24 07:00:44,726 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 926973, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 17218, 'product_id': 28025, 'quantity': 0, 'price_per_item': 38999, 'discount_per_item': 29877, 'total_price': 0}
2026-09-24 07:00:44,727 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 317166, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 49077, 'product_id': 49539, 'quantity': 0, 'price_per_item': 14120, 'discount_per_item': 12591, 'total_price': 0}
2026-09-24 07:00:44,735 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 635227, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 77513, 'product_id': 46835, 'quantity': 0, 'price_per_item': 72207, 'discount_per_item': 44150, 'total_price': 0}
2026-09-24 07:00:44,762 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 700312, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 8154, 'product_id': 37849, 'quantity': 0, 'price_per_item': 26412, 'discount_per_item': 18364, 'total_price': 0}
2026-09-24 07:00:44,829 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 117254, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 22802, 'product_id': 12477, 'quantity': 0, 'price_per_item': 51434, 'discount_per_item': 29466, 'total_price': 0}
2026-09-24 07:00:44,860 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 655230, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 13924, 'product_id': 43771, 'quantity': 0, 'price_per_item': 95494, 'discount_per_item': 78833, 'total_price': 0}
2026-09-24 07:00:44,871 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 296191, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 71432, 'product_id': 16986, 'quantity': 0, 'price_per_item': 38485, 'discount_per_item': 16287, 'total_price': 0}
2026-09-24 07:00:44,899 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 821327, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 29625, 'product_id': 30801, 'quantity': 0, 'price_per_item': 39537, 'discount_per_item': 21753, 'total_price': 0}
2026-09-24 07:00:44,899 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 929061, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 48242, 'product_id': 42212, 'quantity': 0, 'price_per_item': 75058, 'discount_per_item': 29380, 'total_price': 0}
2026-09-24 07:00:44,914 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 144362, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 27685, 'product_id': 41484, 'quantity': 0, 'price_per_item': 15387, 'discount_per_item': 6560, 'total_price': 0}
2026-09-24 07:00:45,009 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 196366, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 67129, 'product_id': 25817, 'quantity': 0, 'price_per_item': 71038, 'discount_per_item': 4876, 'total_price': 0}
2026-09-24 07:00:45,038 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 495790, 'gender': 'M', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 50617, 'product_id': 24606, 'quantity': 0, 'price_per_item': 37043, 'discount_per_item': 17279, 'total_price': 0}
2026-09-24 07:00:45,039 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 923008, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 36980, 'product_id': 36886, 'quantity': 0, 'price_per_item': 77724, 'discount_per_item': 10652, 'total_price': 0}
2026-09-24 07:00:45,096 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 3163, 'gender': 'F', 'purchase_datetime': '2026-09-23', 'purchase_time_as_seconds_from_midnight': 19032, 'product_id': 24273, 'quantity': 0, 'price_per_item': 43375, 'discount_per_item': 32125, 'total_price': 0}
