2025-11-19 07:00:01,454 INFO [App]: Запуск работы «marketplace_data_service»
2025-11-19 07:00:01,458 INFO [DBClient]: Таблица purchases уже существует
2025-11-19 07:00:01,458 INFO [App]: Запуск загрузки данных за предыдущий день
2025-11-19 07:00:01,458 INFO [DailyDataLoader]: Обработка даты: 2025-11-18
2025-11-19 07:00:01,458 INFO [ApiClient]: Запрос данных с API за 2025-11-18
2025-11-19 07:00:26,023 INFO [ApiClient]: Успешно получено 3669 записей
2025-11-19 07:00:26,034 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 912403, 'gender': 'F', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 35855, 'product_id': 8071, 'quantity': 0, 'price_per_item': 74435, 'discount_per_item': 53293, 'total_price': 0}
2025-11-19 07:00:26,044 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 658918, 'gender': 'M', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 60577, 'product_id': 27726, 'quantity': 0, 'price_per_item': 30204, 'discount_per_item': 12859, 'total_price': 0}
2025-11-19 07:00:26,053 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 493129, 'gender': 'M', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 82651, 'product_id': 16383, 'quantity': 0, 'price_per_item': 83867, 'discount_per_item': 35, 'total_price': 0}
2025-11-19 07:00:26,057 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 979491, 'gender': 'F', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 48466, 'product_id': 23029, 'quantity': 0, 'price_per_item': 9143, 'discount_per_item': 3975, 'total_price': 0}
2025-11-19 07:00:26,060 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 128364, 'gender': 'M', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 9515, 'product_id': 33266, 'quantity': 0, 'price_per_item': 27720, 'discount_per_item': 3086, 'total_price': 0}
2025-11-19 07:00:26,087 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 26227, 'gender': 'M', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 53615, 'product_id': 17275, 'quantity': 0, 'price_per_item': 61048, 'discount_per_item': 57506, 'total_price': 0}
2025-11-19 07:00:26,094 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 822975, 'gender': 'M', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 64073, 'product_id': 30433, 'quantity': 0, 'price_per_item': 97787, 'discount_per_item': 63592, 'total_price': 0}
2025-11-19 07:00:26,124 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 186341, 'gender': 'M', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 17142, 'product_id': 17682, 'quantity': 0, 'price_per_item': 28265, 'discount_per_item': 3430, 'total_price': 0}
2025-11-19 07:00:26,135 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 809148, 'gender': 'F', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 60956, 'product_id': 29948, 'quantity': 0, 'price_per_item': 9066, 'discount_per_item': 5182, 'total_price': 0}
2025-11-19 07:00:26,137 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 352927, 'gender': 'F', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 16020, 'product_id': 3705, 'quantity': 0, 'price_per_item': 31248, 'discount_per_item': 27833, 'total_price': 0}
2025-11-19 07:00:26,142 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 185114, 'gender': 'M', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 75762, 'product_id': 45410, 'quantity': 0, 'price_per_item': 95852, 'discount_per_item': 32438, 'total_price': 0}
2025-11-19 07:00:26,145 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 629805, 'gender': 'M', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 48502, 'product_id': 34242, 'quantity': 0, 'price_per_item': 64411, 'discount_per_item': 15533, 'total_price': 0}
2025-11-19 07:00:26,183 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 929209, 'gender': 'F', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 7840, 'product_id': 43952, 'quantity': 0, 'price_per_item': 90920, 'discount_per_item': 16188, 'total_price': 0}
2025-11-19 07:00:26,186 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 53301, 'gender': 'M', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 79159, 'product_id': 46153, 'quantity': 0, 'price_per_item': 65938, 'discount_per_item': 25548, 'total_price': 0}
2025-11-19 07:00:26,188 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 834334, 'gender': 'M', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 79243, 'product_id': 23660, 'quantity': 0, 'price_per_item': 36412, 'discount_per_item': 1557, 'total_price': 0}
2025-11-19 07:00:26,194 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 733123, 'gender': 'M', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 23656, 'product_id': 47968, 'quantity': 0, 'price_per_item': 46055, 'discount_per_item': 1480, 'total_price': 0}
2025-11-19 07:00:26,199 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 643432, 'gender': 'F', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 49843, 'product_id': 45959, 'quantity': 0, 'price_per_item': 81235, 'discount_per_item': 2856, 'total_price': 0}
2025-11-19 07:00:26,202 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 631754, 'gender': 'F', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 44606, 'product_id': 3161, 'quantity': 0, 'price_per_item': 94083, 'discount_per_item': 472, 'total_price': 0}
2025-11-19 07:00:26,214 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 787886, 'gender': 'M', 'purchase_datetime': '2025-11-18', 'purchase_time_as_seconds_from_midnight': 14094, 'product_id': 19523, 'quantity': 0, 'price_per_item': 13510, 'discount_per_item': 4808, 'total_price': 0}
