2026-03-29 07:00:01,800 INFO [App]: Запуск работы «marketplace_data_service»
2026-03-29 07:00:01,806 INFO [DBClient]: Таблица purchases уже существует
2026-03-29 07:00:01,806 INFO [App]: Запуск загрузки данных за предыдущий день
2026-03-29 07:00:01,806 INFO [DailyDataLoader]: Обработка даты: 2026-03-28
2026-03-29 07:00:01,807 INFO [ApiClient]: Запрос данных с API за 2026-03-28
2026-03-29 07:00:20,809 INFO [ApiClient]: Успешно получено 5870 записей
2026-03-29 07:00:20,823 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 346565, 'gender': 'F', 'purchase_datetime': '2026-03-28', 'purchase_time_as_seconds_from_midnight': 22732, 'product_id': 23347, 'quantity': 0, 'price_per_item': 74304, 'discount_per_item': 66104, 'total_price': 0}
2026-03-29 07:00:20,833 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 54624, 'gender': 'M', 'purchase_datetime': '2026-03-28', 'purchase_time_as_seconds_from_midnight': 50606, 'product_id': 34058, 'quantity': 0, 'price_per_item': 33693, 'discount_per_item': 28745, 'total_price': 0}
2026-03-29 07:00:20,835 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 70581, 'gender': 'F', 'purchase_datetime': '2026-03-28', 'purchase_time_as_seconds_from_midnight': 14693, 'product_id': 22992, 'quantity': 0, 'price_per_item': 54365, 'discount_per_item': 38576, 'total_price': 0}
2026-03-29 07:00:20,882 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 661326, 'gender': 'F', 'purchase_datetime': '2026-03-28', 'purchase_time_as_seconds_from_midnight': 74776, 'product_id': 20011, 'quantity': 0, 'price_per_item': 4765, 'discount_per_item': 2373, 'total_price': 0}
2026-03-29 07:00:20,963 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 759740, 'gender': 'M', 'purchase_datetime': '2026-03-28', 'purchase_time_as_seconds_from_midnight': 62196, 'product_id': 49534, 'quantity': 0, 'price_per_item': 99315, 'discount_per_item': 99087, 'total_price': 0}
2026-03-29 07:00:20,974 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 526400, 'gender': 'F', 'purchase_datetime': '2026-03-28', 'purchase_time_as_seconds_from_midnight': 12505, 'product_id': 14426, 'quantity': 0, 'price_per_item': 52396, 'discount_per_item': 11196, 'total_price': 0}
2026-03-29 07:00:21,015 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 204651, 'gender': 'F', 'purchase_datetime': '2026-03-28', 'purchase_time_as_seconds_from_midnight': 16801, 'product_id': 42835, 'quantity': 0, 'price_per_item': 90915, 'discount_per_item': 82708, 'total_price': 0}
2026-03-29 07:00:21,027 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 995132, 'gender': 'F', 'purchase_datetime': '2026-03-28', 'purchase_time_as_seconds_from_midnight': 75979, 'product_id': 1964, 'quantity': 0, 'price_per_item': 85047, 'discount_per_item': 30341, 'total_price': 0}
2026-03-29 07:00:21,038 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 895679, 'gender': 'M', 'purchase_datetime': '2026-03-28', 'purchase_time_as_seconds_from_midnight': 6059, 'product_id': 34257, 'quantity': 0, 'price_per_item': 77492, 'discount_per_item': 71029, 'total_price': 0}
2026-03-29 07:00:21,057 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 275287, 'gender': 'M', 'purchase_datetime': '2026-03-28', 'purchase_time_as_seconds_from_midnight': 30320, 'product_id': 13261, 'quantity': 0, 'price_per_item': 77472, 'discount_per_item': 13360, 'total_price': 0}
2026-03-29 07:00:21,072 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 208796, 'gender': 'M', 'purchase_datetime': '2026-03-28', 'purchase_time_as_seconds_from_midnight': 17203, 'product_id': 33777, 'quantity': 0, 'price_per_item': 96634, 'discount_per_item': 69549, 'total_price': 0}
