2026-05-28 07:00:02,158 INFO [App]: Запуск работы «marketplace_data_service»
2026-05-28 07:00:02,162 INFO [DBClient]: Таблица purchases уже существует
2026-05-28 07:00:02,162 INFO [App]: Запуск загрузки данных за предыдущий день
2026-05-28 07:00:02,162 INFO [DailyDataLoader]: Обработка даты: 2026-05-27
2026-05-28 07:00:02,162 INFO [ApiClient]: Запрос данных с API за 2026-05-27
2026-05-28 07:00:17,953 INFO [ApiClient]: Успешно получено 9706 записей
2026-05-28 07:00:17,959 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 211231, 'gender': 'F', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 10371, 'product_id': 2679, 'quantity': 0, 'price_per_item': 96030, 'discount_per_item': 29393, 'total_price': 0}
2026-05-28 07:00:17,985 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 623290, 'gender': 'F', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 65589, 'product_id': 26218, 'quantity': 0, 'price_per_item': 63854, 'discount_per_item': 10583, 'total_price': 0}
2026-05-28 07:00:17,988 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 604043, 'gender': 'M', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 24164, 'product_id': 5868, 'quantity': 0, 'price_per_item': 86392, 'discount_per_item': 69620, 'total_price': 0}
2026-05-28 07:00:18,001 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 875764, 'gender': 'M', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 36618, 'product_id': 34733, 'quantity': 0, 'price_per_item': 38200, 'discount_per_item': 3799, 'total_price': 0}
2026-05-28 07:00:18,030 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 586651, 'gender': 'F', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 6306, 'product_id': 9155, 'quantity': 0, 'price_per_item': 18378, 'discount_per_item': 7294, 'total_price': 0}
2026-05-28 07:00:18,042 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 347733, 'gender': 'F', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 71776, 'product_id': 11448, 'quantity': 0, 'price_per_item': 53629, 'discount_per_item': 14734, 'total_price': 0}
2026-05-28 07:00:18,043 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 865577, 'gender': 'F', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 23351, 'product_id': 5841, 'quantity': 0, 'price_per_item': 72168, 'discount_per_item': 25256, 'total_price': 0}
2026-05-28 07:00:18,045 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 196355, 'gender': 'M', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 73716, 'product_id': 1129, 'quantity': 0, 'price_per_item': 48413, 'discount_per_item': 1951, 'total_price': 0}
2026-05-28 07:00:18,064 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 20190, 'gender': 'F', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 21682, 'product_id': 32768, 'quantity': 0, 'price_per_item': 6224, 'discount_per_item': 2388, 'total_price': 0}
2026-05-28 07:00:18,082 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 214095, 'gender': 'F', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 48475, 'product_id': 3626, 'quantity': 0, 'price_per_item': 75751, 'discount_per_item': 58075, 'total_price': 0}
2026-05-28 07:00:18,094 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 995636, 'gender': 'F', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 55931, 'product_id': 1388, 'quantity': 0, 'price_per_item': 82755, 'discount_per_item': 68201, 'total_price': 0}
2026-05-28 07:00:18,112 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 540255, 'gender': 'F', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 26818, 'product_id': 35562, 'quantity': 0, 'price_per_item': 26081, 'discount_per_item': 13906, 'total_price': 0}
2026-05-28 07:00:18,127 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 976852, 'gender': 'F', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 58103, 'product_id': 8949, 'quantity': 0, 'price_per_item': 13993, 'discount_per_item': 11048, 'total_price': 0}
2026-05-28 07:00:18,130 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 249008, 'gender': 'F', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 36125, 'product_id': 10160, 'quantity': 0, 'price_per_item': 79571, 'discount_per_item': 14776, 'total_price': 0}
2026-05-28 07:00:18,151 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 422942, 'gender': 'F', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 36358, 'product_id': 44905, 'quantity': 0, 'price_per_item': 60612, 'discount_per_item': 55701, 'total_price': 0}
2026-05-28 07:00:18,205 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 367528, 'gender': 'F', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 2925, 'product_id': 23730, 'quantity': 0, 'price_per_item': 6140, 'discount_per_item': 3266, 'total_price': 0}
2026-05-28 07:00:18,207 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 744596, 'gender': 'M', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 59745, 'product_id': 14324, 'quantity': 0, 'price_per_item': 36283, 'discount_per_item': 25284, 'total_price': 0}
2026-05-28 07:00:18,220 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 595615, 'gender': 'M', 'purchase_datetime': '2026-05-27', 'purchase_time_as_seconds_from_midnight': 7049, 'product_id': 29026, 'quantity': 0, 'price_per_item': 79860, 'discount_per_item': 37523, 'total_price': 0}
