2026-05-20 07:00:02,063 INFO [App]: Запуск работы «marketplace_data_service»
2026-05-20 07:00:02,068 INFO [DBClient]: Таблица purchases уже существует
2026-05-20 07:00:02,068 INFO [App]: Запуск загрузки данных за предыдущий день
2026-05-20 07:00:02,068 INFO [DailyDataLoader]: Обработка даты: 2026-05-19
2026-05-20 07:00:02,068 INFO [ApiClient]: Запрос данных с API за 2026-05-19
2026-05-20 07:00:18,242 INFO [ApiClient]: Успешно получено 4161 записей
2026-05-20 07:00:18,281 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 683760, 'gender': 'F', 'purchase_datetime': '2026-05-19', 'purchase_time_as_seconds_from_midnight': 25387, 'product_id': 42590, 'quantity': 0, 'price_per_item': 10954, 'discount_per_item': 5240, 'total_price': 0}
2026-05-20 07:00:18,282 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 856147, 'gender': 'M', 'purchase_datetime': '2026-05-19', 'purchase_time_as_seconds_from_midnight': 45599, 'product_id': 17865, 'quantity': 0, 'price_per_item': 67750, 'discount_per_item': 25692, 'total_price': 0}
2026-05-20 07:00:18,287 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 642689, 'gender': 'F', 'purchase_datetime': '2026-05-19', 'purchase_time_as_seconds_from_midnight': 84567, 'product_id': 37135, 'quantity': 0, 'price_per_item': 38310, 'discount_per_item': 10853, 'total_price': 0}
2026-05-20 07:00:18,290 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 271008, 'gender': 'M', 'purchase_datetime': '2026-05-19', 'purchase_time_as_seconds_from_midnight': 32531, 'product_id': 28992, 'quantity': 0, 'price_per_item': 39606, 'discount_per_item': 2132, 'total_price': 0}
2026-05-20 07:00:18,290 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 501415, 'gender': 'M', 'purchase_datetime': '2026-05-19', 'purchase_time_as_seconds_from_midnight': 66984, 'product_id': 17486, 'quantity': 0, 'price_per_item': 29527, 'discount_per_item': 13762, 'total_price': 0}
2026-05-20 07:00:18,304 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 891601, 'gender': 'F', 'purchase_datetime': '2026-05-19', 'purchase_time_as_seconds_from_midnight': 42132, 'product_id': 18415, 'quantity': 0, 'price_per_item': 28242, 'discount_per_item': 12440, 'total_price': 0}
2026-05-20 07:00:18,316 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 685278, 'gender': 'F', 'purchase_datetime': '2026-05-19', 'purchase_time_as_seconds_from_midnight': 76942, 'product_id': 9076, 'quantity': 0, 'price_per_item': 83363, 'discount_per_item': 77153, 'total_price': 0}
2026-05-20 07:00:18,339 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 810260, 'gender': 'M', 'purchase_datetime': '2026-05-19', 'purchase_time_as_seconds_from_midnight': 71411, 'product_id': 11381, 'quantity': 0, 'price_per_item': 10307, 'discount_per_item': 961, 'total_price': 0}
2026-05-20 07:00:18,364 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 55206, 'gender': 'M', 'purchase_datetime': '2026-05-19', 'purchase_time_as_seconds_from_midnight': 78182, 'product_id': 7820, 'quantity': 0, 'price_per_item': 5492, 'discount_per_item': 2327, 'total_price': 0}
2026-05-20 07:00:18,379 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 832777, 'gender': 'F', 'purchase_datetime': '2026-05-19', 'purchase_time_as_seconds_from_midnight': 58526, 'product_id': 16544, 'quantity': 0, 'price_per_item': 74145, 'discount_per_item': 72216, 'total_price': 0}
2026-05-20 07:00:18,407 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 40515, 'gender': 'F', 'purchase_datetime': '2026-05-19', 'purchase_time_as_seconds_from_midnight': 24818, 'product_id': 12891, 'quantity': 0, 'price_per_item': 39831, 'discount_per_item': 17892, 'total_price': 0}
