2026-07-28 07:00:01,966 INFO [App]: Запуск работы «marketplace_data_service»
2026-07-28 07:00:01,969 INFO [DBClient]: Таблица purchases уже существует
2026-07-28 07:00:01,969 INFO [App]: Запуск загрузки данных за предыдущий день
2026-07-28 07:00:01,969 INFO [DailyDataLoader]: Обработка даты: 2026-07-27
2026-07-28 07:00:01,969 INFO [ApiClient]: Запрос данных с API за 2026-07-27
2026-07-28 07:00:18,201 INFO [ApiClient]: Успешно получено 3901 записей
2026-07-28 07:00:18,210 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 809707, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 44664, 'product_id': 502, 'quantity': 0, 'price_per_item': 90828, 'discount_per_item': 40702, 'total_price': 0}
2026-07-28 07:00:18,243 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 348205, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 5353, 'product_id': 28649, 'quantity': 0, 'price_per_item': 71766, 'discount_per_item': 19022, 'total_price': 0}
2026-07-28 07:00:18,255 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 823038, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 33045, 'product_id': 28109, 'quantity': 0, 'price_per_item': 42518, 'discount_per_item': 21806, 'total_price': 0}
2026-07-28 07:00:18,263 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 650266, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 86296, 'product_id': 23339, 'quantity': 0, 'price_per_item': 52311, 'discount_per_item': 22917, 'total_price': 0}
2026-07-28 07:00:18,277 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 139017, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 64182, 'product_id': 31269, 'quantity': 0, 'price_per_item': 64703, 'discount_per_item': 19190, 'total_price': 0}
2026-07-28 07:00:18,284 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 422508, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 63401, 'product_id': 1092, 'quantity': 0, 'price_per_item': 35616, 'discount_per_item': 1110, 'total_price': 0}
2026-07-28 07:00:18,312 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 644008, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 75591, 'product_id': 41107, 'quantity': 0, 'price_per_item': 77551, 'discount_per_item': 33741, 'total_price': 0}
2026-07-28 07:00:18,322 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 368003, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 6939, 'product_id': 19352, 'quantity': 0, 'price_per_item': 2889, 'discount_per_item': 2746, 'total_price': 0}
2026-07-28 07:00:18,334 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 861691, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 40493, 'product_id': 41573, 'quantity': 0, 'price_per_item': 6872, 'discount_per_item': 1718, 'total_price': 0}
2026-07-28 07:00:18,334 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 957659, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 25393, 'product_id': 43847, 'quantity': 0, 'price_per_item': 33753, 'discount_per_item': 15991, 'total_price': 0}
2026-07-28 07:00:18,340 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 254268, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 52483, 'product_id': 4178, 'quantity': 0, 'price_per_item': 74517, 'discount_per_item': 49829, 'total_price': 0}
2026-07-28 07:00:18,380 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 844797, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 44203, 'product_id': 32113, 'quantity': 0, 'price_per_item': 58079, 'discount_per_item': 23267, 'total_price': 0}
2026-07-28 07:00:18,386 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 166292, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 50080, 'product_id': 31004, 'quantity': 0, 'price_per_item': 65332, 'discount_per_item': 59464, 'total_price': 0}
2026-07-28 07:00:18,390 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 241267, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 44732, 'product_id': 30399, 'quantity': 0, 'price_per_item': 43478, 'discount_per_item': 18386, 'total_price': 0}
2026-07-28 07:00:18,421 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 206078, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 66074, 'product_id': 30535, 'quantity': 0, 'price_per_item': 73372, 'discount_per_item': 56941, 'total_price': 0}
2026-07-28 07:00:18,425 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 267379, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 10407, 'product_id': 42989, 'quantity': 0, 'price_per_item': 16596, 'discount_per_item': 12964, 'total_price': 0}
2026-07-28 07:00:18,482 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 706041, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 56189, 'product_id': 14952, 'quantity': 0, 'price_per_item': 44955, 'discount_per_item': 21987, 'total_price': 0}
2026-07-28 07:00:18,485 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 194830, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 65017, 'product_id': 2530, 'quantity': 0, 'price_per_item': 80862, 'discount_per_item': 42444, 'total_price': 0}
2026-07-28 07:00:18,506 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 641724, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 3493, 'product_id': 29760, 'quantity': 0, 'price_per_item': 46179, 'discount_per_item': 2364, 'total_price': 0}
2026-07-28 07:00:18,509 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 825494, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 62442, 'product_id': 39290, 'quantity': 0, 'price_per_item': 87257, 'discount_per_item': 79037, 'total_price': 0}
2026-07-28 07:00:18,538 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 85195, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 85197, 'product_id': 11774, 'quantity': 0, 'price_per_item': 15824, 'discount_per_item': 12621, 'total_price': 0}
2026-07-28 07:00:18,572 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 990973, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 35978, 'product_id': 33306, 'quantity': 0, 'price_per_item': 10885, 'discount_per_item': 3114, 'total_price': 0}
2026-07-28 07:00:18,578 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 52102, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 58475, 'product_id': 44305, 'quantity': 0, 'price_per_item': 57950, 'discount_per_item': 26250, 'total_price': 0}
2026-07-28 07:00:18,613 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 124779, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 38026, 'product_id': 22617, 'quantity': 0, 'price_per_item': 12035, 'discount_per_item': 9946, 'total_price': 0}
2026-07-28 07:00:18,637 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 350597, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 53859, 'product_id': 19995, 'quantity': 0, 'price_per_item': 97959, 'discount_per_item': 67298, 'total_price': 0}
2026-07-28 07:00:18,652 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 816484, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 8865, 'product_id': 48222, 'quantity': 0, 'price_per_item': 25897, 'discount_per_item': 18421, 'total_price': 0}
2026-07-28 07:00:18,674 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 857253, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 23864, 'product_id': 30569, 'quantity': 0, 'price_per_item': 3025, 'discount_per_item': 2844, 'total_price': 0}
2026-07-28 07:00:18,678 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 974824, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 75887, 'product_id': 45286, 'quantity': 0, 'price_per_item': 70706, 'discount_per_item': 63935, 'total_price': 0}
2026-07-28 07:00:18,682 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 568796, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 46922, 'product_id': 9507, 'quantity': 0, 'price_per_item': 81902, 'discount_per_item': 24774, 'total_price': 0}
2026-07-28 07:00:18,705 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 811977, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 71858, 'product_id': 38287, 'quantity': 0, 'price_per_item': 6918, 'discount_per_item': 4949, 'total_price': 0}
2026-07-28 07:00:18,710 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 27542, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 68199, 'product_id': 18683, 'quantity': 0, 'price_per_item': 84111, 'discount_per_item': 3578, 'total_price': 0}
2026-07-28 07:00:18,730 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 73407, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 84752, 'product_id': 40317, 'quantity': 0, 'price_per_item': 57205, 'discount_per_item': 7013, 'total_price': 0}
2026-07-28 07:00:18,733 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 254377, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 78553, 'product_id': 16630, 'quantity': 0, 'price_per_item': 60907, 'discount_per_item': 51998, 'total_price': 0}
2026-07-28 07:00:18,766 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 225633, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 9473, 'product_id': 31497, 'quantity': 0, 'price_per_item': 64129, 'discount_per_item': 52424, 'total_price': 0}
2026-07-28 07:00:18,772 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 584999, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 54325, 'product_id': 46357, 'quantity': 0, 'price_per_item': 85723, 'discount_per_item': 77220, 'total_price': 0}
2026-07-28 07:00:18,785 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 86772, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 75694, 'product_id': 8856, 'quantity': 0, 'price_per_item': 66871, 'discount_per_item': 39460, 'total_price': 0}
2026-07-28 07:00:18,795 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 239611, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 5977, 'product_id': 34775, 'quantity': 0, 'price_per_item': 46121, 'discount_per_item': 34160, 'total_price': 0}
2026-07-28 07:00:18,818 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 987422, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 32088, 'product_id': 47317, 'quantity': 0, 'price_per_item': 16337, 'discount_per_item': 4721, 'total_price': 0}
2026-07-28 07:00:18,834 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 402651, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 50503, 'product_id': 1177, 'quantity': 0, 'price_per_item': 38481, 'discount_per_item': 30232, 'total_price': 0}
2026-07-28 07:00:18,838 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 122055, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 66710, 'product_id': 9079, 'quantity': 0, 'price_per_item': 40222, 'discount_per_item': 15411, 'total_price': 0}
2026-07-28 07:00:18,845 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 993886, 'gender': 'F', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 72597, 'product_id': 26422, 'quantity': 0, 'price_per_item': 10736, 'discount_per_item': 6404, 'total_price': 0}
2026-07-28 07:00:18,861 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 816184, 'gender': 'M', 'purchase_datetime': '2026-07-27', 'purchase_time_as_seconds_from_midnight': 3574, 'product_id': 109, 'quantity': 0, 'price_per_item': 9349, 'discount_per_item': 3309, 'total_price': 0}
