2026-01-08 07:00:01,860 INFO [App]: Запуск работы «marketplace_data_service»
2026-01-08 07:00:01,867 INFO [DBClient]: Таблица purchases уже существует
2026-01-08 07:00:01,867 INFO [App]: Запуск загрузки данных за предыдущий день
2026-01-08 07:00:01,867 INFO [DailyDataLoader]: Обработка даты: 2026-01-07
2026-01-08 07:00:01,868 INFO [ApiClient]: Запрос данных с API за 2026-01-07
2026-01-08 07:00:11,979 INFO [ApiClient]: Успешно получено 6191 записей
2026-01-08 07:00:11,982 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 320243, 'gender': 'M', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 46857, 'product_id': 19749, 'quantity': 0, 'price_per_item': 96317, 'discount_per_item': 65768, 'total_price': 0}
2026-01-08 07:00:12,008 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 974025, 'gender': 'F', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 69517, 'product_id': 47526, 'quantity': 0, 'price_per_item': 88490, 'discount_per_item': 9724, 'total_price': 0}
2026-01-08 07:00:12,018 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 762538, 'gender': 'M', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 52200, 'product_id': 7558, 'quantity': 0, 'price_per_item': 36785, 'discount_per_item': 15820, 'total_price': 0}
2026-01-08 07:00:12,027 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 383206, 'gender': 'M', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 77795, 'product_id': 22792, 'quantity': 0, 'price_per_item': 86594, 'discount_per_item': 83147, 'total_price': 0}
2026-01-08 07:00:12,028 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 786751, 'gender': 'F', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 18924, 'product_id': 35212, 'quantity': 0, 'price_per_item': 10454, 'discount_per_item': 1831, 'total_price': 0}
2026-01-08 07:00:12,041 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 564905, 'gender': 'M', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 29647, 'product_id': 34902, 'quantity': 0, 'price_per_item': 47917, 'discount_per_item': 22783, 'total_price': 0}
2026-01-08 07:00:12,093 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 948298, 'gender': 'M', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 62975, 'product_id': 29511, 'quantity': 0, 'price_per_item': 27480, 'discount_per_item': 5484, 'total_price': 0}
2026-01-08 07:00:12,113 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 61010, 'gender': 'M', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 2278, 'product_id': 7412, 'quantity': 0, 'price_per_item': 7200, 'discount_per_item': 6786, 'total_price': 0}
2026-01-08 07:00:12,153 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 37943, 'gender': 'M', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 17378, 'product_id': 28375, 'quantity': 0, 'price_per_item': 62428, 'discount_per_item': 22067, 'total_price': 0}
2026-01-08 07:00:12,157 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 642996, 'gender': 'F', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 82289, 'product_id': 22931, 'quantity': 0, 'price_per_item': 80166, 'discount_per_item': 49769, 'total_price': 0}
2026-01-08 07:00:12,174 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 352203, 'gender': 'F', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 28624, 'product_id': 14753, 'quantity': 0, 'price_per_item': 28120, 'discount_per_item': 4653, 'total_price': 0}
2026-01-08 07:00:12,190 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 98815, 'gender': 'F', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 9231, 'product_id': 13235, 'quantity': 0, 'price_per_item': 28736, 'discount_per_item': 7956, 'total_price': 0}
2026-01-08 07:00:12,216 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 185382, 'gender': 'M', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 61780, 'product_id': 44167, 'quantity': 0, 'price_per_item': 84375, 'discount_per_item': 76886, 'total_price': 0}
2026-01-08 07:00:12,226 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 214860, 'gender': 'F', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 47734, 'product_id': 7933, 'quantity': 0, 'price_per_item': 90996, 'discount_per_item': 69991, 'total_price': 0}
2026-01-08 07:00:12,259 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 903963, 'gender': 'F', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 19944, 'product_id': 2372, 'quantity': 0, 'price_per_item': 3792, 'discount_per_item': 1471, 'total_price': 0}
2026-01-08 07:00:12,268 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 135681, 'gender': 'M', 'purchase_datetime': '2026-01-07', 'purchase_time_as_seconds_from_midnight': 68266, 'product_id': 37560, 'quantity': 0, 'price_per_item': 63255, 'discount_per_item': 19190, 'total_price': 0}
