2026-04-03 07:00:02,139 INFO [App]: Запуск работы «marketplace_data_service»
2026-04-03 07:00:02,143 INFO [DBClient]: Таблица purchases уже существует
2026-04-03 07:00:02,143 INFO [App]: Запуск загрузки данных за предыдущий день
2026-04-03 07:00:02,143 INFO [DailyDataLoader]: Обработка даты: 2026-04-02
2026-04-03 07:00:02,144 INFO [ApiClient]: Запрос данных с API за 2026-04-02
2026-04-03 07:00:04,321 INFO [ApiClient]: Успешно получено 7814 записей
2026-04-03 07:00:04,330 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 38138, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 81397, 'product_id': 38535, 'quantity': 0, 'price_per_item': 31734, 'discount_per_item': 20581, 'total_price': 0}
2026-04-03 07:00:04,340 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 970506, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 86103, 'product_id': 15289, 'quantity': 0, 'price_per_item': 92166, 'discount_per_item': 76659, 'total_price': 0}
2026-04-03 07:00:04,345 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 793199, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 1510, 'product_id': 2367, 'quantity': 0, 'price_per_item': 36772, 'discount_per_item': 7909, 'total_price': 0}
2026-04-03 07:00:04,363 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 630438, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 15845, 'product_id': 31627, 'quantity': 0, 'price_per_item': 51671, 'discount_per_item': 23168, 'total_price': 0}
2026-04-03 07:00:04,364 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 710883, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 78264, 'product_id': 8141, 'quantity': 0, 'price_per_item': 9775, 'discount_per_item': 3442, 'total_price': 0}
2026-04-03 07:00:04,378 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 156197, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 23243, 'product_id': 3338, 'quantity': 0, 'price_per_item': 71807, 'discount_per_item': 19864, 'total_price': 0}
2026-04-03 07:00:04,391 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 976214, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 23790, 'product_id': 8878, 'quantity': 0, 'price_per_item': 11559, 'discount_per_item': 2387, 'total_price': 0}
2026-04-03 07:00:04,407 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 463920, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 32078, 'product_id': 13115, 'quantity': 0, 'price_per_item': 56535, 'discount_per_item': 31951, 'total_price': 0}
2026-04-03 07:00:04,431 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 734065, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 79303, 'product_id': 17764, 'quantity': 0, 'price_per_item': 93068, 'discount_per_item': 50371, 'total_price': 0}
2026-04-03 07:00:04,440 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 712508, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 15533, 'product_id': 25232, 'quantity': 0, 'price_per_item': 56869, 'discount_per_item': 28205, 'total_price': 0}
2026-04-03 07:00:04,445 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 832822, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 23001, 'product_id': 42957, 'quantity': 0, 'price_per_item': 51231, 'discount_per_item': 14134, 'total_price': 0}
2026-04-03 07:00:04,455 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 21869, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 4325, 'product_id': 1701, 'quantity': 0, 'price_per_item': 66760, 'discount_per_item': 38579, 'total_price': 0}
2026-04-03 07:00:04,462 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 318971, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 53442, 'product_id': 17291, 'quantity': 0, 'price_per_item': 84956, 'discount_per_item': 9410, 'total_price': 0}
2026-04-03 07:00:04,466 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 7714, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 43550, 'product_id': 41352, 'quantity': 0, 'price_per_item': 1341, 'discount_per_item': 451, 'total_price': 0}
2026-04-03 07:00:04,472 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 359638, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 80275, 'product_id': 24477, 'quantity': 0, 'price_per_item': 50609, 'discount_per_item': 16915, 'total_price': 0}
2026-04-03 07:00:04,477 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 104097, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 23075, 'product_id': 29063, 'quantity': 0, 'price_per_item': 69411, 'discount_per_item': 5075, 'total_price': 0}
2026-04-03 07:00:04,479 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 660678, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 75032, 'product_id': 7933, 'quantity': 0, 'price_per_item': 90996, 'discount_per_item': 71196, 'total_price': 0}
2026-04-03 07:00:04,497 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 655672, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 78658, 'product_id': 32961, 'quantity': 0, 'price_per_item': 74903, 'discount_per_item': 30587, 'total_price': 0}
2026-04-03 07:00:04,510 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 54523, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 84262, 'product_id': 5865, 'quantity': 0, 'price_per_item': 34121, 'discount_per_item': 11483, 'total_price': 0}
2026-04-03 07:00:04,511 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 921554, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 11089, 'product_id': 48371, 'quantity': 0, 'price_per_item': 62832, 'discount_per_item': 4100, 'total_price': 0}
2026-04-03 07:00:04,532 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 91662, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 80386, 'product_id': 20945, 'quantity': 0, 'price_per_item': 14712, 'discount_per_item': 9326, 'total_price': 0}
2026-04-03 07:00:04,537 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 468283, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 45760, 'product_id': 1937, 'quantity': 0, 'price_per_item': 15738, 'discount_per_item': 3770, 'total_price': 0}
2026-04-03 07:00:04,556 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 146888, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 67524, 'product_id': 24033, 'quantity': 0, 'price_per_item': 58668, 'discount_per_item': 31754, 'total_price': 0}
2026-04-03 07:00:04,578 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 982, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 81135, 'product_id': 2206, 'quantity': 0, 'price_per_item': 61374, 'discount_per_item': 49747, 'total_price': 0}
2026-04-03 07:00:04,582 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 397529, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 32065, 'product_id': 29251, 'quantity': 0, 'price_per_item': 64392, 'discount_per_item': 31966, 'total_price': 0}
2026-04-03 07:00:04,611 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 732851, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 18713, 'product_id': 36264, 'quantity': 0, 'price_per_item': 15932, 'discount_per_item': 10326, 'total_price': 0}
2026-04-03 07:00:04,645 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 22353, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 21270, 'product_id': 6447, 'quantity': 0, 'price_per_item': 82847, 'discount_per_item': 25806, 'total_price': 0}
2026-04-03 07:00:04,650 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 131594, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 55249, 'product_id': 41448, 'quantity': 0, 'price_per_item': 87165, 'discount_per_item': 75195, 'total_price': 0}
2026-04-03 07:00:04,667 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 832263, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 35297, 'product_id': 19835, 'quantity': 0, 'price_per_item': 11803, 'discount_per_item': 9987, 'total_price': 0}
2026-04-03 07:00:04,674 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 513785, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 25777, 'product_id': 32097, 'quantity': 0, 'price_per_item': 3206, 'discount_per_item': 765, 'total_price': 0}
2026-04-03 07:00:04,695 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 368883, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 86303, 'product_id': 14233, 'quantity': 0, 'price_per_item': 71012, 'discount_per_item': 68792, 'total_price': 0}
2026-04-03 07:00:04,697 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 801920, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 7574, 'product_id': 45052, 'quantity': 0, 'price_per_item': 6890, 'discount_per_item': 4155, 'total_price': 0}
2026-04-03 07:00:04,702 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 624490, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 38205, 'product_id': 40390, 'quantity': 0, 'price_per_item': 29198, 'discount_per_item': 5886, 'total_price': 0}
2026-04-03 07:00:04,713 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 974120, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 46104, 'product_id': 15470, 'quantity': 0, 'price_per_item': 59310, 'discount_per_item': 17027, 'total_price': 0}
2026-04-03 07:00:04,769 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 965301, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 53042, 'product_id': 49947, 'quantity': 0, 'price_per_item': 52620, 'discount_per_item': 13712, 'total_price': 0}
2026-04-03 07:00:04,786 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 699978, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 57802, 'product_id': 48173, 'quantity': 0, 'price_per_item': 90871, 'discount_per_item': 72514, 'total_price': 0}
2026-04-03 07:00:04,823 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 967920, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 52790, 'product_id': 44310, 'quantity': 0, 'price_per_item': 16711, 'discount_per_item': 4120, 'total_price': 0}
2026-04-03 07:00:04,845 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 512989, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 52394, 'product_id': 39225, 'quantity': 0, 'price_per_item': 3200, 'discount_per_item': 653, 'total_price': 0}
2026-04-03 07:00:04,868 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 590516, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 19, 'product_id': 7989, 'quantity': 0, 'price_per_item': 21437, 'discount_per_item': 6229, 'total_price': 0}
2026-04-03 07:00:04,873 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 576363, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 75554, 'product_id': 49853, 'quantity': 0, 'price_per_item': 99134, 'discount_per_item': 62028, 'total_price': 0}
2026-04-03 07:00:04,874 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 849817, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 61117, 'product_id': 39125, 'quantity': 0, 'price_per_item': 12552, 'discount_per_item': 1257, 'total_price': 0}
2026-04-03 07:00:04,875 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 166124, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 60657, 'product_id': 48496, 'quantity': 0, 'price_per_item': 96996, 'discount_per_item': 24824, 'total_price': 0}
2026-04-03 07:00:04,930 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 86569, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 21880, 'product_id': 1467, 'quantity': 0, 'price_per_item': 59270, 'discount_per_item': 43383, 'total_price': 0}
2026-04-03 07:00:04,956 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 469429, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 19230, 'product_id': 16193, 'quantity': 0, 'price_per_item': 91286, 'discount_per_item': 64334, 'total_price': 0}
2026-04-03 07:00:04,965 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 585165, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 40524, 'product_id': 27025, 'quantity': 0, 'price_per_item': 37273, 'discount_per_item': 27709, 'total_price': 0}
2026-04-03 07:00:04,981 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 293105, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 39601, 'product_id': 47612, 'quantity': 0, 'price_per_item': 26914, 'discount_per_item': 25415, 'total_price': 0}
2026-04-03 07:00:04,994 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 263221, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 54713, 'product_id': 37756, 'quantity': 0, 'price_per_item': 32477, 'discount_per_item': 6548, 'total_price': 0}
2026-04-03 07:00:05,001 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 462128, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 30176, 'product_id': 15617, 'quantity': 0, 'price_per_item': 82728, 'discount_per_item': 80823, 'total_price': 0}
2026-04-03 07:00:05,008 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 965892, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 63976, 'product_id': 36914, 'quantity': 0, 'price_per_item': 34672, 'discount_per_item': 32339, 'total_price': 0}
2026-04-03 07:00:05,019 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 40388, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 79365, 'product_id': 5782, 'quantity': 0, 'price_per_item': 25563, 'discount_per_item': 24320, 'total_price': 0}
2026-04-03 07:00:05,044 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 178612, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 52861, 'product_id': 5097, 'quantity': 0, 'price_per_item': 42830, 'discount_per_item': 2777, 'total_price': 0}
2026-04-03 07:00:05,111 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 4174, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 5481, 'product_id': 29749, 'quantity': 0, 'price_per_item': 55969, 'discount_per_item': 28583, 'total_price': 0}
2026-04-03 07:00:05,150 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 882194, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 49662, 'product_id': 35735, 'quantity': 0, 'price_per_item': 74314, 'discount_per_item': 18293, 'total_price': 0}
2026-04-03 07:00:05,167 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 358143, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 38474, 'product_id': 27035, 'quantity': 0, 'price_per_item': 80872, 'discount_per_item': 44540, 'total_price': 0}
2026-04-03 07:00:05,212 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 50355, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 83940, 'product_id': 4255, 'quantity': 0, 'price_per_item': 50802, 'discount_per_item': 29844, 'total_price': 0}
2026-04-03 07:00:05,240 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 458376, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 64795, 'product_id': 7189, 'quantity': 0, 'price_per_item': 75226, 'discount_per_item': 54683, 'total_price': 0}
2026-04-03 07:00:05,264 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 589381, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 36357, 'product_id': 9224, 'quantity': 0, 'price_per_item': 56148, 'discount_per_item': 38515, 'total_price': 0}
2026-04-03 07:00:05,281 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 770173, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 81718, 'product_id': 1050, 'quantity': 0, 'price_per_item': 85890, 'discount_per_item': 79889, 'total_price': 0}
2026-04-03 07:00:05,290 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 428088, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 41199, 'product_id': 29210, 'quantity': 0, 'price_per_item': 38409, 'discount_per_item': 2787, 'total_price': 0}
2026-04-03 07:00:05,296 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 101333, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 46480, 'product_id': 10594, 'quantity': 0, 'price_per_item': 75194, 'discount_per_item': 24462, 'total_price': 0}
2026-04-03 07:00:05,313 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 1371, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 49854, 'product_id': 33207, 'quantity': 0, 'price_per_item': 48187, 'discount_per_item': 45225, 'total_price': 0}
2026-04-03 07:00:05,318 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 925572, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 31573, 'product_id': 37555, 'quantity': 0, 'price_per_item': 67700, 'discount_per_item': 14932, 'total_price': 0}
2026-04-03 07:00:05,357 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 343186, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 78980, 'product_id': 23214, 'quantity': 0, 'price_per_item': 6114, 'discount_per_item': 3730, 'total_price': 0}
2026-04-03 07:00:05,368 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 48562, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 8155, 'product_id': 6839, 'quantity': 0, 'price_per_item': 14911, 'discount_per_item': 2573, 'total_price': 0}
2026-04-03 07:00:05,370 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 539331, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 51845, 'product_id': 15715, 'quantity': 0, 'price_per_item': 75973, 'discount_per_item': 58516, 'total_price': 0}
2026-04-03 07:00:05,413 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 584449, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 48157, 'product_id': 599, 'quantity': 0, 'price_per_item': 86548, 'discount_per_item': 65328, 'total_price': 0}
2026-04-03 07:00:05,427 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 467798, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 28898, 'product_id': 22947, 'quantity': 0, 'price_per_item': 42565, 'discount_per_item': 22367, 'total_price': 0}
2026-04-03 07:00:05,437 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 399068, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 14501, 'product_id': 39478, 'quantity': 0, 'price_per_item': 86232, 'discount_per_item': 58532, 'total_price': 0}
2026-04-03 07:00:05,485 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 247771, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 425, 'product_id': 41830, 'quantity': 0, 'price_per_item': 30576, 'discount_per_item': 13911, 'total_price': 0}
2026-04-03 07:00:05,508 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 580470, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 29052, 'product_id': 1434, 'quantity': 0, 'price_per_item': 31672, 'discount_per_item': 10853, 'total_price': 0}
2026-04-03 07:00:05,528 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 761897, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 51679, 'product_id': 31181, 'quantity': 0, 'price_per_item': 69809, 'discount_per_item': 19422, 'total_price': 0}
2026-04-03 07:00:05,549 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 446899, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 74022, 'product_id': 27957, 'quantity': 0, 'price_per_item': 31828, 'discount_per_item': 2475, 'total_price': 0}
2026-04-03 07:00:05,577 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 641285, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 53411, 'product_id': 49209, 'quantity': 0, 'price_per_item': 24185, 'discount_per_item': 23504, 'total_price': 0}
2026-04-03 07:00:05,613 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 327447, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 2762, 'product_id': 26367, 'quantity': 0, 'price_per_item': 36025, 'discount_per_item': 15385, 'total_price': 0}
2026-04-03 07:00:05,636 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 704853, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 65338, 'product_id': 30051, 'quantity': 0, 'price_per_item': 84871, 'discount_per_item': 64587, 'total_price': 0}
2026-04-03 07:00:05,638 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 601418, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 60077, 'product_id': 2836, 'quantity': 0, 'price_per_item': 4524, 'discount_per_item': 2392, 'total_price': 0}
2026-04-03 07:00:05,639 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 166698, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 9749, 'product_id': 25615, 'quantity': 0, 'price_per_item': 79668, 'discount_per_item': 66986, 'total_price': 0}
2026-04-03 07:00:05,649 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 989067, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 58412, 'product_id': 3701, 'quantity': 0, 'price_per_item': 95521, 'discount_per_item': 7040, 'total_price': 0}
2026-04-03 07:00:05,655 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 606409, 'gender': 'M', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 26, 'product_id': 13012, 'quantity': 0, 'price_per_item': 92830, 'discount_per_item': 30251, 'total_price': 0}
2026-04-03 07:00:05,664 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 206727, 'gender': 'F', 'purchase_datetime': '2026-04-02', 'purchase_time_as_seconds_from_midnight': 46155, 'product_id': 29133, 'quantity': 0, 'price_per_item': 21443, 'discount_per_item': 5214, 'total_price': 0}
