2026-01-09 07:00:02,544 INFO [App]: Запуск работы «marketplace_data_service»
2026-01-09 07:00:02,548 INFO [DBClient]: Таблица purchases уже существует
2026-01-09 07:00:02,548 INFO [App]: Запуск загрузки данных за предыдущий день
2026-01-09 07:00:02,549 INFO [DailyDataLoader]: Обработка даты: 2026-01-08
2026-01-09 07:00:02,549 INFO [ApiClient]: Запрос данных с API за 2026-01-08
2026-01-09 07:00:33,273 INFO [ApiClient]: Успешно получено 5559 записей
2026-01-09 07:00:33,302 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 665907, 'gender': 'M', 'purchase_datetime': '2026-01-08', 'purchase_time_as_seconds_from_midnight': 47599, 'product_id': 38865, 'quantity': 0, 'price_per_item': 200, 'discount_per_item': 15, 'total_price': 0}
2026-01-09 07:00:33,313 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 572709, 'gender': 'F', 'purchase_datetime': '2026-01-08', 'purchase_time_as_seconds_from_midnight': 75214, 'product_id': 10093, 'quantity': 0, 'price_per_item': 96541, 'discount_per_item': 63885, 'total_price': 0}
2026-01-09 07:00:33,339 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 126178, 'gender': 'M', 'purchase_datetime': '2026-01-08', 'purchase_time_as_seconds_from_midnight': 13046, 'product_id': 4708, 'quantity': 0, 'price_per_item': 89559, 'discount_per_item': 85, 'total_price': 0}
2026-01-09 07:00:33,370 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 510773, 'gender': 'F', 'purchase_datetime': '2026-01-08', 'purchase_time_as_seconds_from_midnight': 45499, 'product_id': 3083, 'quantity': 0, 'price_per_item': 38324, 'discount_per_item': 2587, 'total_price': 0}
2026-01-09 07:00:33,375 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 159870, 'gender': 'M', 'purchase_datetime': '2026-01-08', 'purchase_time_as_seconds_from_midnight': 72523, 'product_id': 38484, 'quantity': 0, 'price_per_item': 15967, 'discount_per_item': 11088, 'total_price': 0}
2026-01-09 07:00:33,391 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 365742, 'gender': 'M', 'purchase_datetime': '2026-01-08', 'purchase_time_as_seconds_from_midnight': 52852, 'product_id': 36050, 'quantity': 0, 'price_per_item': 76860, 'discount_per_item': 30826, 'total_price': 0}
2026-01-09 07:00:33,424 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 896250, 'gender': 'M', 'purchase_datetime': '2026-01-08', 'purchase_time_as_seconds_from_midnight': 54566, 'product_id': 1806, 'quantity': 0, 'price_per_item': 48807, 'discount_per_item': 7322, 'total_price': 0}
2026-01-09 07:00:33,426 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 221962, 'gender': 'F', 'purchase_datetime': '2026-01-08', 'purchase_time_as_seconds_from_midnight': 27657, 'product_id': 29992, 'quantity': 0, 'price_per_item': 16963, 'discount_per_item': 7249, 'total_price': 0}
2026-01-09 07:00:33,427 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 836188, 'gender': 'M', 'purchase_datetime': '2026-01-08', 'purchase_time_as_seconds_from_midnight': 78542, 'product_id': 40076, 'quantity': 0, 'price_per_item': 51691, 'discount_per_item': 10501, 'total_price': 0}
2026-01-09 07:00:33,428 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 594014, 'gender': 'M', 'purchase_datetime': '2026-01-08', 'purchase_time_as_seconds_from_midnight': 32501, 'product_id': 35291, 'quantity': 0, 'price_per_item': 37569, 'discount_per_item': 32010, 'total_price': 0}
2026-01-09 07:00:33,433 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 100593, 'gender': 'M', 'purchase_datetime': '2026-01-08', 'purchase_time_as_seconds_from_midnight': 53807, 'product_id': 18765, 'quantity': 0, 'price_per_item': 44188, 'discount_per_item': 27916, 'total_price': 0}
