2026-05-15 07:00:01,907 INFO [App]: Запуск работы «marketplace_data_service»
2026-05-15 07:00:01,913 INFO [DBClient]: Таблица purchases уже существует
2026-05-15 07:00:01,913 INFO [App]: Запуск загрузки данных за предыдущий день
2026-05-15 07:00:01,913 INFO [DailyDataLoader]: Обработка даты: 2026-05-14
2026-05-15 07:00:01,913 INFO [ApiClient]: Запрос данных с API за 2026-05-14
2026-05-15 07:00:04,743 INFO [ApiClient]: Успешно получено 5946 записей
2026-05-15 07:00:04,752 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 949040, 'gender': 'F', 'purchase_datetime': '2026-05-14', 'purchase_time_as_seconds_from_midnight': 17632, 'product_id': 44769, 'quantity': 0, 'price_per_item': 43889, 'discount_per_item': 17506, 'total_price': 0}
2026-05-15 07:00:04,759 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 981555, 'gender': 'M', 'purchase_datetime': '2026-05-14', 'purchase_time_as_seconds_from_midnight': 38773, 'product_id': 43537, 'quantity': 0, 'price_per_item': 79286, 'discount_per_item': 55352, 'total_price': 0}
2026-05-15 07:00:04,763 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 560432, 'gender': 'M', 'purchase_datetime': '2026-05-14', 'purchase_time_as_seconds_from_midnight': 63364, 'product_id': 28940, 'quantity': 0, 'price_per_item': 60871, 'discount_per_item': 4343, 'total_price': 0}
2026-05-15 07:00:04,796 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 925522, 'gender': 'M', 'purchase_datetime': '2026-05-14', 'purchase_time_as_seconds_from_midnight': 3437, 'product_id': 26958, 'quantity': 0, 'price_per_item': 51619, 'discount_per_item': 18776, 'total_price': 0}
2026-05-15 07:00:04,801 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 409294, 'gender': 'F', 'purchase_datetime': '2026-05-14', 'purchase_time_as_seconds_from_midnight': 54881, 'product_id': 6466, 'quantity': 0, 'price_per_item': 87667, 'discount_per_item': 36620, 'total_price': 0}
2026-05-15 07:00:04,812 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 81001, 'gender': 'M', 'purchase_datetime': '2026-05-14', 'purchase_time_as_seconds_from_midnight': 83464, 'product_id': 49273, 'quantity': 0, 'price_per_item': 68325, 'discount_per_item': 10885, 'total_price': 0}
2026-05-15 07:00:04,848 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 368264, 'gender': 'F', 'purchase_datetime': '2026-05-14', 'purchase_time_as_seconds_from_midnight': 22510, 'product_id': 6307, 'quantity': 0, 'price_per_item': 55946, 'discount_per_item': 5574, 'total_price': 0}
2026-05-15 07:00:04,865 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 660565, 'gender': 'M', 'purchase_datetime': '2026-05-14', 'purchase_time_as_seconds_from_midnight': 67626, 'product_id': 24918, 'quantity': 0, 'price_per_item': 74073, 'discount_per_item': 13911, 'total_price': 0}
2026-05-15 07:00:04,911 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 585442, 'gender': 'F', 'purchase_datetime': '2026-05-14', 'purchase_time_as_seconds_from_midnight': 19627, 'product_id': 14969, 'quantity': 0, 'price_per_item': 26222, 'discount_per_item': 9893, 'total_price': 0}
2026-05-15 07:00:04,932 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 207478, 'gender': 'F', 'purchase_datetime': '2026-05-14', 'purchase_time_as_seconds_from_midnight': 69168, 'product_id': 49774, 'quantity': 0, 'price_per_item': 97314, 'discount_per_item': 17859, 'total_price': 0}
2026-05-15 07:00:04,937 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 427552, 'gender': 'M', 'purchase_datetime': '2026-05-14', 'purchase_time_as_seconds_from_midnight': 80181, 'product_id': 47500, 'quantity': 0, 'price_per_item': 66220, 'discount_per_item': 48240, 'total_price': 0}
