2026-01-04 07:00:01,818 INFO [App]: Запуск работы «marketplace_data_service»
2026-01-04 07:00:01,825 INFO [DBClient]: Таблица purchases уже существует
2026-01-04 07:00:01,825 INFO [App]: Запуск загрузки данных за предыдущий день
2026-01-04 07:00:01,825 INFO [DailyDataLoader]: Обработка даты: 2026-01-03
2026-01-04 07:00:01,825 INFO [ApiClient]: Запрос данных с API за 2026-01-03
2026-01-04 07:00:06,305 INFO [ApiClient]: Успешно получено 3592 записей
2026-01-04 07:00:06,315 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 984203, 'gender': 'M', 'purchase_datetime': '2026-01-03', 'purchase_time_as_seconds_from_midnight': 54378, 'product_id': 9662, 'quantity': 0, 'price_per_item': 80745, 'discount_per_item': 49594, 'total_price': 0}
2026-01-04 07:00:06,339 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 849172, 'gender': 'M', 'purchase_datetime': '2026-01-03', 'purchase_time_as_seconds_from_midnight': 46773, 'product_id': 2771, 'quantity': 0, 'price_per_item': 65637, 'discount_per_item': 14855, 'total_price': 0}
2026-01-04 07:00:06,355 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 467956, 'gender': 'M', 'purchase_datetime': '2026-01-03', 'purchase_time_as_seconds_from_midnight': 11096, 'product_id': 1357, 'quantity': 0, 'price_per_item': 78234, 'discount_per_item': 12073, 'total_price': 0}
2026-01-04 07:00:06,360 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 400273, 'gender': 'M', 'purchase_datetime': '2026-01-03', 'purchase_time_as_seconds_from_midnight': 61245, 'product_id': 32006, 'quantity': 0, 'price_per_item': 96799, 'discount_per_item': 60590, 'total_price': 0}
2026-01-04 07:00:06,364 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 27032, 'gender': 'M', 'purchase_datetime': '2026-01-03', 'purchase_time_as_seconds_from_midnight': 77982, 'product_id': 42496, 'quantity': 0, 'price_per_item': 36199, 'discount_per_item': 18801, 'total_price': 0}
2026-01-04 07:00:06,421 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 974757, 'gender': 'M', 'purchase_datetime': '2026-01-03', 'purchase_time_as_seconds_from_midnight': 29656, 'product_id': 40162, 'quantity': 0, 'price_per_item': 50375, 'discount_per_item': 19157, 'total_price': 0}
2026-01-04 07:00:06,436 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 396765, 'gender': 'M', 'purchase_datetime': '2026-01-03', 'purchase_time_as_seconds_from_midnight': 22265, 'product_id': 43260, 'quantity': 0, 'price_per_item': 59578, 'discount_per_item': 52286, 'total_price': 0}
2026-01-04 07:00:06,458 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 702026, 'gender': 'F', 'purchase_datetime': '2026-01-03', 'purchase_time_as_seconds_from_midnight': 45418, 'product_id': 21327, 'quantity': 0, 'price_per_item': 43554, 'discount_per_item': 99, 'total_price': 0}
2026-01-04 07:00:06,500 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 57928, 'gender': 'F', 'purchase_datetime': '2026-01-03', 'purchase_time_as_seconds_from_midnight': 33942, 'product_id': 35456, 'quantity': 0, 'price_per_item': 9536, 'discount_per_item': 2151, 'total_price': 0}
2026-01-04 07:00:06,511 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 804828, 'gender': 'F', 'purchase_datetime': '2026-01-03', 'purchase_time_as_seconds_from_midnight': 2469, 'product_id': 451, 'quantity': 0, 'price_per_item': 2261, 'discount_per_item': 599, 'total_price': 0}
2026-01-04 07:00:06,542 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 244632, 'gender': 'M', 'purchase_datetime': '2026-01-03', 'purchase_time_as_seconds_from_midnight': 80539, 'product_id': 33980, 'quantity': 0, 'price_per_item': 6786, 'discount_per_item': 243, 'total_price': 0}
