2025-09-19 07:00:01,972 INFO [App]: Запуск работы «marketplace_data_service»
2025-09-19 07:00:01,977 INFO [DBClient]: Таблица purchases уже существует
2025-09-19 07:00:01,977 INFO [App]: Запуск загрузки данных за предыдущий день
2025-09-19 07:00:01,977 INFO [DailyDataLoader]: Обработка даты: 2025-09-18
2025-09-19 07:00:01,977 INFO [ApiClient]: Запрос данных с API за 2025-09-18
2025-09-19 07:00:07,402 INFO [ApiClient]: Успешно получено 5870 записей
2025-09-19 07:00:07,427 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 239578, 'gender': 'F', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 85576, 'product_id': 6997, 'quantity': 0, 'price_per_item': 93475, 'discount_per_item': 33221, 'total_price': 0}
2025-09-19 07:00:07,427 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 654551, 'gender': 'M', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 13048, 'product_id': 48307, 'quantity': 0, 'price_per_item': 99234, 'discount_per_item': 14749, 'total_price': 0}
2025-09-19 07:00:07,433 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 266646, 'gender': 'F', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 10548, 'product_id': 32323, 'quantity': 0, 'price_per_item': 75832, 'discount_per_item': 65151, 'total_price': 0}
2025-09-19 07:00:07,457 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 862415, 'gender': 'M', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 69964, 'product_id': 31244, 'quantity': 0, 'price_per_item': 31618, 'discount_per_item': 6933, 'total_price': 0}
2025-09-19 07:00:07,467 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 25917, 'gender': 'F', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 8935, 'product_id': 29075, 'quantity': 0, 'price_per_item': 61741, 'discount_per_item': 2060, 'total_price': 0}
2025-09-19 07:00:07,482 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 191063, 'gender': 'F', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 34273, 'product_id': 2122, 'quantity': 0, 'price_per_item': 37921, 'discount_per_item': 19413, 'total_price': 0}
2025-09-19 07:00:07,513 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 73302, 'gender': 'M', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 9540, 'product_id': 38210, 'quantity': 0, 'price_per_item': 23705, 'discount_per_item': 15485, 'total_price': 0}
2025-09-19 07:00:07,524 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 124401, 'gender': 'F', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 34190, 'product_id': 49600, 'quantity': 0, 'price_per_item': 91355, 'discount_per_item': 23288, 'total_price': 0}
2025-09-19 07:00:07,527 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 864698, 'gender': 'M', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 66746, 'product_id': 26600, 'quantity': 0, 'price_per_item': 28099, 'discount_per_item': 27609, 'total_price': 0}
2025-09-19 07:00:07,541 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 572946, 'gender': 'M', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 55764, 'product_id': 25615, 'quantity': 0, 'price_per_item': 58170, 'discount_per_item': 26229, 'total_price': 0}
2025-09-19 07:00:07,544 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 835749, 'gender': 'F', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 16747, 'product_id': 34094, 'quantity': 0, 'price_per_item': 50167, 'discount_per_item': 34538, 'total_price': 0}
2025-09-19 07:00:07,554 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 939208, 'gender': 'F', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 47031, 'product_id': 41184, 'quantity': 0, 'price_per_item': 87380, 'discount_per_item': 65268, 'total_price': 0}
2025-09-19 07:00:07,582 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 460065, 'gender': 'F', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 63056, 'product_id': 46625, 'quantity': 0, 'price_per_item': 92492, 'discount_per_item': 59620, 'total_price': 0}
2025-09-19 07:00:07,588 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 804691, 'gender': 'F', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 36716, 'product_id': 10849, 'quantity': 0, 'price_per_item': 64334, 'discount_per_item': 40312, 'total_price': 0}
2025-09-19 07:00:07,603 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 858796, 'gender': 'F', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 15557, 'product_id': 10550, 'quantity': 0, 'price_per_item': 24096, 'discount_per_item': 19722, 'total_price': 0}
2025-09-19 07:00:07,606 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 560592, 'gender': 'M', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 7552, 'product_id': 15455, 'quantity': 0, 'price_per_item': 90066, 'discount_per_item': 35144, 'total_price': 0}
2025-09-19 07:00:07,611 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 429323, 'gender': 'M', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 83274, 'product_id': 14967, 'quantity': 0, 'price_per_item': 74507, 'discount_per_item': 16530, 'total_price': 0}
2025-09-19 07:00:07,631 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 124352, 'gender': 'M', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 37432, 'product_id': 48393, 'quantity': 0, 'price_per_item': 63787, 'discount_per_item': 47322, 'total_price': 0}
2025-09-19 07:00:07,669 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 125429, 'gender': 'M', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 44857, 'product_id': 29254, 'quantity': 0, 'price_per_item': 39570, 'discount_per_item': 15636, 'total_price': 0}
2025-09-19 07:00:07,671 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 763357, 'gender': 'F', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 4056, 'product_id': 35401, 'quantity': 0, 'price_per_item': 24173, 'discount_per_item': 20882, 'total_price': 0}
2025-09-19 07:00:07,675 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 36804, 'gender': 'F', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 14903, 'product_id': 24694, 'quantity': 0, 'price_per_item': 54056, 'discount_per_item': 27442, 'total_price': 0}
2025-09-19 07:00:07,685 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 163222, 'gender': 'M', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 15733, 'product_id': 22534, 'quantity': 0, 'price_per_item': 10276, 'discount_per_item': 8413, 'total_price': 0}
2025-09-19 07:00:07,687 WARNING [DataParsing]: Нулевые значения количества и итоговой цены в записи: {'client_id': 476239, 'gender': 'F', 'purchase_datetime': '2025-09-18', 'purchase_time_as_seconds_from_midnight': 7906, 'product_id': 16106, 'quantity': 0, 'price_per_item': 71886, 'discount_per_item': 17028, 'total_price': 0}
